Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Political similarity,PC/LFI,641.3963,0.44970215762080323,0.542814013738464,0.11079171,0.33891059,0.36375606999999993,0.17905794,0.007484249999999999,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,PS,449.3176,0.5502996098973199,0.43874177196708963,0.11916161000000002,0.4311378,0.35863051,0.08011113,0.010959090000000001,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,EELV,339.583,0.505,0.4749999,0.09940906999999999,0.405,0.38084497000000006,0.09364865,0.02109731,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,EM,672.9198,0.805339804238187,0.18177812571423815,0.23521228000000002,0.57012693,0.15748459,0.02429365,0.01288247,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,MoDem,161.1257,0.6827464519936919,0.30220995160920944,0.10953821,0.57320818,0.23331697,0.06889292,0.01504357,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,Right,573.0042,0.495,0.49393739173290535,0.09829118000000002,0.395,0.37092780999999997,0.1226795,0.01310151,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,UDI/PR,89.32552,0.5549999,0.445,0.11266376999999998,0.44319204999999995,0.39883529000000006,0.04530911,0,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,LR,397.5368,0.5283181330634045,0.45466080121387503,0.10707498999999998,0.42124327,0.35103895,0.1036217,0.01702178,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,Radical right,1008.8,0.34095707771609834,0.6403316812053925,0.07650176,0.26445539,0.34242564999999997,0.29790632,0.01871129,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,Debout la France,86.14185,0.26457511650841026,0.7268292937753251,0.04285096,0.22172417,0.43596974,0.29085955,0.00859555,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,Reconquete,205.4045,0.3039813149176381,0.6891465376853964,0.08251489,0.22146637,0.33313725,0.35600913999999995,0.00687235,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,RN,717.2537,0.3607195055250325,0.6159641978842354,0.07882119,0.28189844,0.335,0.28096379,0.02331658,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Political similarity,No preference,1860.95,0.337176173459792,0.6247620838818883,0.05222774,0.28500000000000003,0.34037227000000003,0.28433784,0.03806215,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Total-left,1649.278,0.485,0.5049999,0.10539145,0.37959766,0.35089797,0.1549999,0.00911302,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Very Left,217.9165,0.3949999,0.5955404937212189,0.10316309000000001,0.29380291999999997,0.335,0.26075543,0.00727856,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Left,1431.362,0.49823762262795857,0.49236999445283575,0.1057307,0.39250679,0.35335093,0.13901878,0.00939231,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Center,776.1196,0.6679805535126287,0.31969892269181194,0.14720218,0.52077785,0.24620252,0.07349639,0.01232041,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Total-right,1622.94,0.4749999,0.5064315994429862,0.1149999,0.36203789000000003,0.30890834,0.19752357,0.0165303,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Right,1193.119,0.515,0.47327341195639333,0.115,0.39868367,0.32222075,0.15105283,0.01304275,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Very Right,429.8207,0.375314171699967,0.5984742009865974,0.11864924,0.2566647,0.27195526,0.32773090000000005,0.0249999,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Both left and Right,200.4265,0.5224458841520457,0.4602450274789012,0.11180792,0.41063806,0.32013581,0.14010912,0.01730944,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Politics,Neither left nor right,1673.316,0.325,0.6300441757564021,0.05916928,0.26557954,0.34179757000000016,0.28845371,0.0449999,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Loss of job risk,High risk,556.2398,0.3972299357219674,0.582692752298559,0.115,0.28307539,0.31295245999999993,0.268895,0.02007715,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Loss of job risk,Low risk,1874.312,0.445,0.5349999,0.09870859,0.34594774,0.35362437,0.18394274999999996,0.01777658,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
Loss of job risk,Zero risk,3478.817,0.48462422714388254,0.48993206598679956,0.10009316,0.38453129,0.30383777,0.18609421,0.02544499,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Arthaud,24.07418,0.5149999,0.45802930774796907,0.1749999,0.34114668000000004,0.2810011,0.17702817,0.02582415,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Poutou,32.85668,0.3835442290578355,0.6090569710634186,0.16902067000000004,0.2145235,0.30214048,0.30691658,0.00739894,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Roussel,98.04205,0.4423583554199448,0.5326026944561033,0.06780823,0.37455021000000005,0.3502584899999999,0.18234431,0.0250386,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Melenchon,942.3053,0.422197986151622,0.5671643786785451,0.09411784,0.32808019000000005,0.36509208000000004,0.20207241,0.010637019999999999,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Hidalgo,75.31895,0.6839813884819159,0.29674909169604724,0.13446218,0.54951908,0.27941786,0.01733136,0.01926969,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Jadot,198.8808,0.5625525440364278,0.425,0.13941099,0.42314155,0.3262295800000001,0.09862893,0.01258897,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Macron,1195.294,0.7602580620332737,0.22431426912542018,0.17700382,0.58325475,0.20122171,0.02309255,0.01542811,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Pecresse,205.1207,0.535,0.4533231897122036,0.09708903000000002,0.43771039999999994,0.33499989999999996,0.11785880000000001,0.01234187,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Dupont-Aignan,88.56025,0.35795822617935247,0.6420417738206475,0.061849629999999996,0.29610858,0.35301164999999995,0.28903012,0,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Zemmour,303.4525,0.3549999,0.6362620179435002,0.07284633,0.2837999,0.295,0.3412618900000002,0.007091880000000001,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Le Pen,993.0248,0.3786470388252136,0.6079198626257873,0.085,0.29389236,0.34142067,0.26625408,0.01343289,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Lassalle,134.5409,0.3392253954002092,0.6426694038764421,0.0427024,0.29652299,0.45899336,0.18367597,0.01810474,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Blank/Null/NA,96.61228,0.42995248637129774,0.5349404858264395,0.09331595999999999,0.33663661,0.29461917,0.24032111,0.03510673,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Blank,63.86856,0.45511735351478094,0.5220949086686782,0.115,0.34011748,0.28103154,0.24106352,0.02278746,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
1st round vote,Null,19.09123,0.3398481920756285,0.645977760469074,0,0.33984819000000005,0.35097728999999994,0.295,0.01417452,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
2nd round vote,Macron,2287.563,0.6749999,0.305,0.1549999,0.5229211700000002,0.24723625,0.05759492,0.01724776,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
2nd round vote,Le Pen,1619.66,0.3450456268599582,0.6441864341898917,0.075,0.27138047,0.35184848,0.29100398,0.010767070000000002,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
2nd round vote,Blank/Null/NA,370.4173,0.4093979951800307,0.5656269294117742,0.09239158,0.31700652,0.37768241,0.18794449000000002,0.02497535,"q56_i12. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- Le système politique en France permet aux personnes comme moi d'avoir leur mot a` dire sur ce que fait le gouvernement"
