Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Cadres/Prof Lib,137.569,0.1949999,0.325,0.3888719842406356,0.06179372,0.003784,0.02230298,0.02021708,0.020188389999999997,0.07379497,0.04571072999999999,0.10936519,0.16647944,0.15202335,0.23664732999999996,0.085,0.00269282,7.306367,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Prof Intermed,230.6214,0.11077306789395953,0.4074452327494327,0.3023837336864662,0.010974969999999999,0.00675084,0.01361282,0.02192849,0.01848449,0.03902145,0.060766429999999996,0.21159415,0.13508469,0.09043688,0.21193237999999986,0.165,0.01441241,7.590333,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Total-CSP-,408.3457,0.20895050443778396,0.3151268643210887,0.3049999,0.050656419999999994,0.01578254,0.02176713,0.01631779,0.0349999,0.06874276,0.06916145,0.1407617700000002,0.10716369,0.10499990000000001,0.2049999,0.13710102,0.02754573,6.99789,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Salaried,244.6993,0.1949999,0.3564546772303803,0.275,0.0539013,0.0172262,0.01291594,0.02723056,0.01416522,0.07152587,0.075,0.15796457,0.12387285,0.105,0.16822034999999988,0.16377141000000003,0.00920573,6.910138,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Blue collar,163.6461,0.22687274551608627,0.2533303268455527,0.3676068662803452,0.04580443,0.01362387,0.03500231,0.0,0.06786077,0.06458131,0.06100343,0.11014811999999999,0.08217874,0.10713686,0.26046994,0.0972212,0.05496949,7.125887,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Far left,37.53331,0.155,0.4227311686605844,0.3149999,0.02632762,0.0,0.0,0.058204009999999994,0.0,0.06933098,0.05125927,0.18187842,0.18959348000000004,0.08482868,0.23035958999999998,0.10821818999999999,0,7.497094,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical left,202.4178,0.165,0.45675054268942755,0.2949999,0.03790488,0.006189409999999999,0.00582332,0.02602229,0.00240558,0.08318725,0.06587711,0.21135066000000016,0.18028014,0.13324298,0.16319207,0.07499990000000001,0.00952441,7.28555,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Left,361.2799,0.11911113792934509,0.41230386744460457,0.39415893328136997,0.02692035,0.0034678,0.00326269,0.01787609,0.01140203,0.05618217,0.05710143000000001,0.18122835,0.17397395,0.15241637,0.24174243,0.06908929,0.005336340000000001,7.759848,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PC/LFI,164.8845,0.1632787193459664,0.465,0.2921661526705057,0.04054026,0.00759832,0.0071489,0.01869664,0.00295317,0.0849999,0.06920463,0.21847200000000017,0.17816011,0.14426371,0.14790244,0.06836743,0.01169249,7.238869,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PS,122.184,0.06950588456753748,0.3618366561906633,0.4755855922215675,0.01625958,0.0,0.0,0.02059333,0.00730883,0.0249999,0.0349999,0.19831893,0.12840446,0.15802315,0.3180203200000001,0.0930716,0,8.205409,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EELV,74.21133,0.10265049824602253,0.37943626667248787,0.486705331921689,0.0142116,0.0,0.0,0.011579229999999998,0.03691312,0.03994653,0.06641235,0.07332351,0.23970046,0.16129922000000002,0.32540610999999997,0.03120801,0,8.172257,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EM,159.8181,0.018613479950018177,0.3840206459718893,0.5276955488771298,0.0,0.0,0.00539912,0.0,0.0,0.01321435,0.04870236,0.14161356,0.19370478,0.1985252,0.32917029,0.06967064,0,8.586684,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,MoDem,36.06553,0.04483444441271208,0.32884973546763346,0.6002290830052962,0.0,0.0,0.0,0.0,0.0,0.04483444,0.0738816,0.06999553,0.185,0.3912157999999999,0.20898634,0.02608629,0,8.469193,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Right,131.5183,0.11286634635636257,0.31652462052809377,0.5316110381597084,0.03899419,0.0,0.01972339,0.01784421,0.02293609,0.01336848,0.02090889,0.14195066,0.155,0.11903226,0.41124340000000004,0.03899843,0,8.113482,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,UDI/PR,30.15444,0.07499990000000001,0.335,0.5890678122359427,0.0,0.0,0.0249999,0.01973169,0.0326781,0.0,0.0,0.22703423,0.10626269,0.06850116,0.5207922300000001,0,0,8.501876,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,LR,78.57659,0.046055689105368405,0.3649999,0.5589924429146137,0.00629456,0.0,0.0104252,0.0,0.01846859,0.01086734,0.03499645,0.12979426,0.20204287,0.12709432,0.43189797,0.02811841,0,8.58826,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical right,281.0485,0.3415837480007899,0.265,0.275,0.11148713,0.02285901,0.05424227,0.03600884,0.050985930000000006,0.06600049,0.06710436,0.11677791999999998,0.08079744,0.10589944,0.16796214000000023,0.1149999,0.00487513,5.987427,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Debout la France,22.78731,0.3898680888617393,0.12085015739023165,0.36115956644290176,0.20335195,0.0,0.04450499,0.07687796,0.02544959,0.03968355,0.0,0.07127765,0.049572500000000005,0.15809944,0.20306011999999998,0.12812214,0,5.699056,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Reconquete,72.32774,0.4649999,0.235,0.21088699854302098,0.16621085999999996,0.05103341,0.09299288000000001,0.05444106,0.03317681,0.0730726,0.06592901,0.10983642999999998,0.057415,0.15557599,0.054999900000000004,0.06637246,0.01894359,4.892899,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,RN,185.9335,0.28499990000000003,0.295,0.2866049420895105,0.07906214,0.014700740000000002,0.04036172,0.02382999,0.06104328,0.06647473,0.07578564,0.12505444,0.09371996000000002,0.08017797,0.20642692,0.13336247,0,6.472356,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,No preference,436.2049,0.1599944888285299,0.2649999,0.325,0.02848634,0.00450335,0.03143385,0.02066294,0.01514046,0.05976758,0.0443539,0.12919055,0.09277642,0.12609304,0.195,0.23097388000000021,0.021617689999999995,7.340248,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-left,374.963,0.14114720652437707,0.36215226569021475,0.42190402786408254,0.03189301,0.00437522,0.00214603,0.025963790000000004,0.005779459999999999,0.07098975,0.03360201,0.16820857,0.16034160999999997,0.14740902,0.27449508,0.06889272,0.005903430000000001,7.779977,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Left,54.12578,0.145,0.345,0.4349999,0.05658405,0.0,0.0,0.05605445,0.0,0.03152714,0.02688963,0.07638719,0.2409348199999999,0.2049999,0.23217772,0.0744451,0,7.689608,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Left,320.8371,0.14063806835306764,0.3649999,0.4191500920560621,0.027727589999999996,0.0049999,0.0025080700000000003,0.02088745,0.00675447,0.07764716,0.03473442,0.18369905,0.14692297,0.13751589,0.2817476399999999,0.06795604,0.006899349999999999,7.795229,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Center,220.4615,0.054999900000000004,0.39849583714163245,0.4496822801260084,0.00276985,0.0,0.00345031,0.00690712,0.01295919,0.030310590000000002,0.065,0.13284265,0.20074318999999982,0.18459268,0.265,0.08667953,0.00874489,8.25706,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-right,419.2996,0.23519175787432184,0.3349999,0.361118398395801,0.06949282,0.02053556,0.058254099999999996,0.020376699999999998,0.01759337,0.04893916,0.06360037,0.1414776,0.1311603,0.13232493,0.22797738999999984,0.065,0.0032677,6.877209,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Right,314.6587,0.175,0.3749999,0.38563942455746497,0.03840533,0.01893249,0.0483125,0.01436339,0.01820999,0.03556037,0.07370462,0.15142655,0.15441505,0.1562525,0.22938692,0.05916795,0.00186265,7.291998,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Right,104.6407,0.4198472487282673,0.2049999,0.2873831119249011,0.16297424999999996,0.0249999,0.08814896,0.03845898,0.01573921,0.08916979,0.03321664,0.11156099,0.06123265,0.06037406,0.2273653400000001,0.07926646,0.00749277,5.594781,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Both left and Right,35.36205,0.2049999,0.31509061267658406,0.4327130355847582,0.0694033,0.0,0.0,0.054999900000000004,0.02347161,0.05818608,0.12690888,0.13791565,0.050266120000000004,0.18832947,0.24441592999999995,0.019457,0.02664606,7.147216,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Neither left nor right,390.4147,0.16679410380807896,0.24441003374104514,0.2956358969065458,0.03911479,0.00417605,0.01687055,0.01860476,0.04186961,0.04615838,0.04116039,0.13162353,0.07162622,0.10914899,0.18648700999999998,0.26289405,0.03026536,7.187691,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,High risk,125.806,0.28283205888431395,0.3113226714147179,0.295,0.11920687,0.00943314,0.04243832,0.010414190000000002,0.0189803,0.08235927,0.04731185,0.12102824999999999,0.14298261,0.06571441,0.22570727999999998,0.11442355999999998,0,6.47793,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Low risk,441.7871,0.1849999,0.3854942799371009,0.285,0.04339024,0.01137726,0.0149999,0.01878512,0.03841927,0.06200181,0.08845478,0.15801204000000002,0.13978799,0.12576064,0.15652721,0.11332961,0.02915413,7.00844,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Zero risk,870.4548,0.1335120445082272,0.2991755574212469,0.42977946700965974,0.028040160000000005,0.00651202,0.02329362,0.02139985,0.01173699,0.04252943,0.03343219,0.13951144,0.12623183,0.15400708,0.27577227,0.13064929,0.00688322,7.777352,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Arthaud,10.41591,0.03925929659530468,0.718650410765838,0.18240326577322577,0.0,0.0,0.0,0.0,0.0,0.0392593,0.09211224,0.48641875999999995,0.14011939,0.0,0.18240327,0.05968708,0,7.549496,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Poutou,9.431036,0,0.7493882962592868,0.2506118097736028,0.0,0.0,0.0,0.0,0.0,0.0,0.21621962,0.30882140000000013,0.22462569,0.0349999,0.21533339,0,0,7.724963,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Roussel,21.84567,0.0949999,0.4995653600919542,0.31767558513883987,0.02820515,0.02382904,0.0,0.01429069,0.0,0.03212071,0.10011256,0.20052046000000015,0.19867759,0.13293069,0.185,0.06735559,0.01695752,7.498911,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Melenchon,251.1745,0.215,0.3649999,0.30892260161760055,0.04646885,0.00999029,0.00838223,0.03876196,0.01757675,0.09201165,0.06359778,0.14329874,0.16091988,0.18057088000000002,0.12835164,0.10125602,0.00881287,7.027623,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Hidalgo,18.70685,0.03566994977775521,0.355,0.5635497157458365,0.0,0.0,0.01885031,0.01681964,0.0,0.0,0.0,0.19714698,0.15732216,0.21308788,0.35177313000000004,0.0449999,0,8.544899,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Jadot,49.55438,0.115,0.40686171434290974,0.4049999,0.02128292,0.01612464,0.0,0.0,0.01588418,0.057655389999999994,0.03258771,0.12812829,0.24614575,0.10499990000000001,0.30412475999999994,0.07306646,0,8.000008,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Macron,289.26,0.0249999,0.3873698402820992,0.527843808338519,0.00347207,0.0,0.00298305,0.0,0.00540518,0.01322624,0.05342208,0.139541,0.195,0.22560914,0.30164122,0.05644254,0.00325748,8.506986,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Pecresse,46.67618,0.095,0.35219248875979137,0.5272188083943459,0.01059652,0.007155519999999999,0.01755021,0.0,0.0175926,0.04151038,0.03680329,0.09461393,0.22077535,0.15100722,0.3773950800000001,0.0249999,0,8.308217,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Dupont-Aignan,25.57413,0.4998997033330166,0.23787428936976546,0.19917107639634268,0.26802034,0.04117528,0.03965527,0.06017917,0.022676339999999996,0.06819333,0.06609523,0.08809211,0.08368703,0.0,0.19917108,0.0630547,0,4.70371,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Zemmour,94.15201,0.395,0.2540801837369165,0.23189786389053188,0.13642077,0.03198948,0.07615376,0.05770191000000001,0.03595243,0.0523678,0.08095989000000002,0.11215831,0.06096196999999999,0.12459807999999999,0.10729989,0.10888286,0.0145525,5.380092,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Le Pen,239.9914,0.2509704931093364,0.35124512795041823,0.265,0.04262853,0.01138941,0.043660899999999996,0.02799338,0.0311605,0.095,0.08757446999999999,0.13025004999999987,0.13163801,0.07989053,0.185,0.13139921,0.00241501,6.742911,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Lassalle,26.88829,0.1967777794720304,0.3133645910543214,0.35987848241743897,0.05636219,0.0,0.07805848,0.0389252,0.023431890000000004,0.0,0.061933020000000005,0.16337785000000002,0.08805368,0.0571866,0.30269184,0.05827857,0.07170077,7.043384,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank/Null/NA,25.14381,0.1619205283527039,0.3349999,0.29724246245895114,0.0,0.00958771,0.01487687,0.027631949999999995,0.0,0.10982401,0.0349999,0.20284719000000023,0.09971289000000001,0.14636672,0.15087574,0.17604532,0.0272317,7.435853,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank,15.67765,0.1749999,0.35848440295580014,0.2778299043542878,0.0,0.015376760000000001,0.023859529999999997,0.0244317,0.0,0.11244849000000001,0.03821118,0.20397955,0.11629364,0.13237743,0.14545248,0.18756931,0,7.30158,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Null,5.139292,0.1549324303814611,0.275403304579697,0.41069120026649586,0.0,0.0,0.0,0.06065832,0.0,0.09427411,0.0,0.2754033,0.0,0.23286165,0.17782955,0.1589731,0,7.675401,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Macron,578.7491,0.05317155568794837,0.3879893722512916,0.48767021840725105,0.00681311,0.00456531,0.00213726,0.0,0.012333860000000002,0.02732199,0.05006695,0.14307184,0.195,0.18785723,0.29966442000000043,0.06815425,0.0030137800000000006,8.337727,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Le Pen,409.4583,0.30120405423458263,0.29546256602931237,0.2549999,0.08631133,0.01937021,0.06239898,0.03488189,0.022157449999999995,0.07608423,0.079876,0.10830145999999999,0.10728508999999999,0.08982612,0.1649999,0.1402981199999999,0.00820922,6.195714,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Blank/Null/NA,95.29367,0.21130333211009714,0.3365677909141289,0.3386489364928436,0.023378000000000003,0.00659824,0.00844423,0.0486984,0.04139072,0.0827937,0.04225892,0.14828655,0.14602229,0.17916792999999998,0.159481,0.10240737,0.011072689999999998,7.237482,"q3v13b_groupe2. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
