Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Socio-Professional Category,Blue collar,717.4432,0.695,0.264628475118309,0.26608322,0.42717556,0.14410019,0.12052833,0.04211309,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Far left,187.3446,0.5282368960727984,0.4620594882371843,0.195,0.33323643000000003,0.19123861000000003,0.27082099,0.00970397,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Radical left,828.7407,0.4817934005171943,0.4876045064517768,0.1549999,0.32679258999999994,0.22551553,0.26208922,0.03060276,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Left,1430.296,0.4849999,0.4864848255186339,0.14332844,0.3421106200000001,0.245,0.24255825000000003,0.02700269,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,PC/LFI,641.3963,0.4649999,0.4950659989775432,0.14391896,0.32430839,0.23552723999999997,0.2595386,0.03670704,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,PS,449.3176,0.555,0.43420311156295677,0.15609115,0.39589456999999995,0.23444864000000004,0.19975454,0.01381141,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,EELV,339.583,0.43442045096485987,0.539451621547604,0.12499990000000001,0.30942089000000006,0.27233051,0.26712144,0.02612726,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,EM,672.9198,0.6888673806299057,0.2951054494161117,0.24979396,0.44010074999999993,0.20879769,0.0863077,0.0149999,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,MoDem,161.1257,0.6366799337411723,0.342289653357596,0.165,0.47167987999999994,0.26050003,0.08178967999999999,0.021030409999999996,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Right,573.0042,0.801799009501152,0.17995662160940532,0.4167989800000001,0.38499989999999995,0.12876975,0.05118688,0.01824449,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,UDI/PR,89.32552,0.7424070970983433,0.23543596499634145,0.37740707,0.3649999,0.1955552,0.0398807,0.02215713,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,LR,397.5368,0.8158180575986927,0.16286348836132905,0.4103232100000001,0.40574508,0.11761309,0.0449999,0.02131872,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Radical right,1008.8,0.795,0.19401040840602699,0.4069323100000001,0.3866363,0.10499990000000001,0.08873837,0.01269312,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Debout la France,86.14185,0.7986899515160168,0.2013100484839831,0.485,0.31368987000000004,0.1110029,0.09030723,0,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,Reconquete,205.4045,0.8336871879632627,0.147656404801258,0.53868753,0.29499990000000004,0.0615782,0.08607819999999998,0.01865617,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,RN,717.2537,0.7810824816937159,0.20640827645782797,0.35961641,0.42146565,0.11709661,0.08931176,0.012509880000000001,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Political similarity,No preference,1860.95,0.6131105080738333,0.31126854563529377,0.20244972,0.41066095,0.16978457,0.14148403,0.07562164,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Total-left,1649.278,0.4749999,0.49602286576307936,0.14393401,0.33287423000000005,0.235,0.26165734,0.026534420000000003,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Very Left,217.9165,0.4149999,0.575,0.1839042,0.2324255500000001,0.17859795000000003,0.395,0.0100723,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Left,1431.362,0.48665536740531046,0.48430390076025487,0.13784871,0.34880652,0.24285534,0.24144849,0.02904067,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Center,776.1196,0.635,0.35449626578171717,0.19544591,0.4354392,0.23358861,0.12090755,0.01461828,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Total-right,1622.94,0.8011571592295463,0.18264248832365954,0.38236965,0.41878628,0.11317096999999998,0.06947158,0.0162002,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Right,1193.119,0.8009319271589842,0.18276886044057636,0.37112466999999993,0.42980759,0.12443805,0.05833084,0.01629813,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Very Right,429.8207,0.8017796723145256,0.18229196499842842,0.41358525,0.38819373,0.08189536,0.10039661,0.01592837,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Both left and Right,200.4265,0.6068798287651582,0.3349999,0.22917434,0.37770549,0.22207847000000003,0.11403143,0.05701067,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Politics,Neither left nor right,1673.316,0.6412279569429803,0.2817027387534692,0.2349999,0.40622764000000006,0.16146221000000002,0.12024053000000001,0.07706972,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Loss of job risk,High risk,556.2398,0.6261328297615525,0.3397969724568433,0.25917599,0.36695666,0.13445012,0.20534687,0.03407013,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Loss of job risk,Low risk,1874.312,0.6183842391234757,0.3448624348560966,0.20828320000000003,0.41018621,0.1949999,0.14977736,0.03675333,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
Loss of job risk,Zero risk,3478.817,0.6458865183193022,0.3149999,0.25918204,0.38670502,0.1832299,0.1325782,0.03830653,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Arthaud,24.07418,0.5575994696392567,0.3349999,0.175,0.38259939,0.22212466,0.1128892,0.10738675,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Poutou,32.85668,0.48091681813256854,0.4806928149770458,0.2323046,0.24861227999999996,0.25782727,0.22286542999999998,0.03839046,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Roussel,98.04205,0.3904018734818376,0.5509365624239803,0.09201623,0.29838564,0.34725834,0.20367822000000002,0.05866137999999999,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Melenchon,942.3053,0.435,0.5332143414666138,0.115,0.31871893,0.23287049,0.30034417,0.03306641,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Hidalgo,75.31895,0.4619851976162705,0.5330289389323669,0.12426866,0.33770241,0.32846023,0.2045687,0.005,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Jadot,198.8808,0.44600569788536654,0.5186071254741534,0.12053837999999999,0.32546737000000003,0.3292249,0.18976945,0.0349999,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Macron,1195.294,0.6797172076493314,0.2984858118588397,0.22771619,0.45200167999999996,0.21586714,0.08261849,0.02179775,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Pecresse,205.1207,0.7881842251903391,0.1914462070381,0.33593864000000007,0.45224543,0.13670424,0.05474192,0.0203692,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Dupont-Aignan,88.56025,0.7300636572277065,0.2530042541659492,0.30945452,0.42060913,0.11254363,0.14046065,0.01693205,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Zemmour,303.4525,0.8420985162422455,0.1386277918290342,0.48379972,0.35826265999999996,0.075,0.0636641,0.01927352,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Le Pen,993.0248,0.7695676885411119,0.20933011944918192,0.35514914,0.41441825000000004,0.1319247,0.07740547,0.02110235,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Lassalle,134.5409,0.6108894024047706,0.36017984122300356,0.24449138,0.36639795000000003,0.21795417,0.1422256,0.028930409999999997,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Blank/Null/NA,96.61228,0.5918732070084672,0.32537261308810844,0.16462203,0.42725107,0.19552980000000003,0.12984281,0.08275384,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Blank,63.86856,0.6181734800346211,0.3331601651892574,0.19070745,0.42746588,0.19378126,0.13937902,0.048666060000000004,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
1st round vote,Null,19.09123,0.47476322898000817,0.39774393792332924,0.07134894,0.40341424,0.24727349,0.1504704,0.1274932,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
2nd round vote,Macron,2287.563,0.6231181392599897,0.355,0.21494180000000002,0.40817722000000006,0.22557066,0.12814016,0.023172379999999996,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
2nd round vote,Le Pen,1619.66,0.7538637738784683,0.22121019226257363,0.3535005500000001,0.40028913000000005,0.13206408,0.08914624,0.025,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
2nd round vote,Blank/Null/NA,370.4173,0.5261004278147916,0.4249999,0.18878721000000004,0.3387367400000001,0.21499990000000002,0.20861874,0.04885741,"q27_i26. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait distinguer le cas des réfugiés ukrainiens et le cas des migrants non européens"
