Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Political similarity,Radical right,1008.8,0.8391508723235528,0.12264571768437747,0.015,0.34499989999999997,0.17997638999999999,0.11862421,0.08664502,0.04819803,0.06209548,0.05714646,0.03049245,0.0349999,0.00648867,0.006976,0.0149999,0.00835759,2.1974,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Political similarity,Debout la France,86.14185,0.7592354935493026,0.21927634477318517,0.0049999,0.27815369999999995,0.18555824,0.1361257,0.021395309999999997,0.08422972,0.05432225,0.06581275,0.0625959,0.09086766,0.0049999,0.0,0,0.01593887,2.784846,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Political similarity,Reconquete,205.4045,0.8968230978386549,0.07547741164385395,0.00355219140768581,0.42206646,0.16516868000000004,0.09938945,0.11163592,0.02752525,0.07103773,0.04982758,0.018753,0.00689684,0.00355219,0.0,0.0099773,0.014169719999999998,1.723134,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Political similarity,RN,717.2537,0.8322325838123945,0.125,0.017253992555214422,0.33256742000000006,0.18083281,0.12203066,0.08732469,0.04979083,0.06046817,0.05820161,0.02999873,0.03634793,0.00744242,0.00981157,0.02018326,0.0049999,2.262193,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Political similarity,No preference,1860.95,0.65124586904538,0.2449999,0.015,0.21934555,0.0635656,0.07698853,0.10159182,0.0646695,0.12508509,0.09402547,0.09422446,0.05769236,0.00783725,0.005412779999999999,0.0779698,0.01159257,3.532746,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Total-left,1649.278,0.6662636620387831,0.26429328469791025,0.04294818702486785,0.19125181,0.09765716000000002,0.08992546999999998,0.12876707,0.08957059,0.06909175,0.07999616,0.11030233,0.07399474,0.02417307,0.0187751,0.01703454,0.00946036,3.715348,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Very Left,217.9165,0.825,0.12370210608191669,0.04461108727425413,0.485,0.10659404000000006,0.05875617,0.05290696,0.06544736,0.04853345,0.0233927,0.04817423,0.052135150000000005,0.011153789999999998,0.0334573,0.012501609999999998,0.00194724,2.25035,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Left,1431.362,0.6349999,0.2856972589743195,0.045000000000000005,0.14782707000000003,0.09499990000000001,0.09467081,0.14031622,0.09324315000000001,0.07222163,0.08861371,0.11976097,0.07732272,0.02615517,0.01653982,0.01772464,0.01060419,3.941571,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Center,776.1196,0.28296811470809397,0.5349999,0.1600085863055127,0.043497940000000006,0.029455829999999995,0.02240246,0.04855557,0.05794025,0.08111596,0.12228075,0.21917576,0.19372465,0.08786040999999999,0.07214827,0.01593144,0.00591013,6.325366,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Total-right,1622.94,0.61135291508004,0.31335693248055996,0.059825132167547784,0.22150689,0.11489765,0.08782777,0.06632697,0.05668636999999999,0.06410693,0.0905649,0.12386507999999999,0.0989267,0.03480649,0.025018640000000005,0.00977807,0.00568642,3.861843,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Right,1193.119,0.535,0.3749999,0.07417524991220491,0.15006014,0.10573631000000001,0.08712911,0.06540456,0.06065671,0.06436875,0.10062508000000002,0.1544219,0.1218052,0.04352201,0.03065323,0.01061126,0.00500477,4.467829,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Very Right,429.8207,0.8278617107086746,0.1349999,0.019991352208025344,0.4202529,0.14032837,0.08976715,0.06888761,0.04566527,0.06338022,0.06263949,0.03904391,0.0349999,0.0106135,0.00937786,0.00746524,0.00757858,2.180694,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Both left and Right,200.4265,0.4489721668541834,0.3735922644959624,0.12748433964570552,0.11968298,0.0920045,0.07332229,0.055,0.03862931,0.07050345,0.1417218299999999,0.13233145,0.09918469,0.04266793,0.085,0.01334791,0.03660366,4.962485,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Politics,Neither left nor right,1673.316,0.650189205147145,0.21266795990715442,0.03762533795170787,0.24118272,0.06692406,0.0732913,0.10142519,0.04864164,0.11872455999999999,0.07410071,0.07549734,0.06306986,0.01589816,0.02172718,0.08581643,0.013701569999999998,3.491429,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Loss of job risk,High risk,556.2398,0.6549999,0.2198812454628382,0.0789949946048449,0.32258893,0.08435322,0.059022530000000004,0.05444677,0.06121888,0.07650346,0.07033141,0.06949663,0.08005323,0.02322935,0.05576564,0.03532919,0.00766055,3.457375,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Loss of job risk,Low risk,1874.312,0.6094086790246235,0.3074978978953344,0.03093759736906129,0.20315304999999995,0.08659738000000002,0.06300771,0.105,0.05850189,0.09314858,0.09849219,0.12976137,0.07924433,0.0227083,0.00822929,0.04302649,0.00912942,3.846321,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
Loss of job risk,Zero risk,3478.817,0.5620709568798818,0.315,0.08054657660923238,0.16241434999999999,0.08377267,0.08280214,0.08975189,0.06506594,0.07826411,0.08833966,0.12018129000000001,0.10525408000000001,0.04163088,0.0389157,0.03124329,0.0123658,4.336494,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Arthaud,24.07418,0.4933443215926774,0.27736545959197784,0.09084596027777478,0.04445875,0.05185011,0.08734287,0.17089766,0.0729509,0.06584399,0.06512579,0.12833397,0.08390565999999999,0.04176209,0.049083829999999995,0.11816037,0.02028383,4.860147,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Poutou,32.85668,0.6649999,0.295,0.02330439959241165,0.16824947,0.09976165999999999,0.08305949,0.10453162,0.08521149999999998,0.12419051,0.07538796,0.1407259,0.07618305,0.0233044,0.0,0.01939451,0,3.873002,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
1st round vote,Roussel,98.04205,0.7078609637395382,0.2529800223475539,0.00565862912903188,0.16502654,0.08932149,0.13912602,0.14745316,0.09244047,0.07449341,0.05479418,0.10292920000000001,0.09525656999999998,0.0,0.00565863,0.029171890000000002,0.00432811,3.538615,"bq3v12b. D'une manière générale, vous êtes satisfait(e) ou pas de l'action du président de la République Emmanuel Macron durant son premier mandat, entre 2017 et 2022 ? La
note 0 signifiant que vous n'êtes pas du tout satisfait et la note 10 signifiant que vous êtes très satisfait. Les notes intermédiaires permettent de nuancer votre jugement.
Pas du tout satisfaitTrès satisfait"
