Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Political similarity,Far left,187.3446,0.3649999,0.635,0.1749999,0.18996656,0.37564581000000014,0.25938773,0,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Radical left,828.7407,0.23512963705052742,0.7449998999999999,0.07847259,0.15665696,0.28427734,0.46073349999999996,0.01985984,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Left,1430.296,0.27835273258122795,0.701282112234111,0.05680849,0.22154421,0.30743944,0.39384281000000004,0.02036585,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,PC/LFI,641.3963,0.19714878305347255,0.7771906386114169,0.05022118,0.14692763,0.25764633,0.5202049599999999,0.0249999,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,PS,449.3176,0.3344529571065099,0.6523363429342629,0.05150762,0.28294529,0.36818535,0.28236174,0.015,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,EELV,339.583,0.3574993447846329,0.6226680958705235,0.07626418,0.28123528,0.3187424,0.3039257,0.01983201,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,EM,672.9198,0.7977475176090821,0.1802731915452629,0.31173358,0.48601319,0.13234565,0.04792764,0.021979390000000005,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,MoDem,161.1257,0.7420647357932348,0.22920130059946986,0.20993951,0.5317727900000001,0.18455361,0.045,0.02873409,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Right,573.0042,0.6772409347086811,0.30887714261082205,0.26611271,0.41112805,0.18611713,0.12275994,0.0138822,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,UDI/PR,89.32552,0.7218792569021709,0.25823124231462635,0.25870278,0.46317659,0.1804303,0.077801,0.01988966,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,LR,397.5368,0.7306739904330869,0.2564451894767981,0.29386185,0.43571211,0.175,0.08254469,0.01288135,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Radical right,1008.8,0.3081587034099921,0.6808830293417923,0.10258475,0.20557395,0.29293249,0.3879511299999999,0.01095803,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Debout la France,86.14185,0.385,0.6033635219118233,0.14573729,0.23862745000000002,0.2483932,0.35497032,0.01227156,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,Reconquete,205.4045,0.5512780878705189,0.4355735633834702,0.19955366,0.35172448000000006,0.21613061,0.21944309999999997,0.013148339999999998,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,RN,717.2537,0.22938285295704994,0.7604445958243227,0.06963252,0.15975045,0.32027594000000004,0.44016866,0.01017302,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Political similarity,No preference,1860.95,0.3169605309116312,0.621978021978022,0.06732663,0.24963384,0.27697765000000013,0.34499989999999997,0.06106198,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Total-left,1649.278,0.2587052031252463,0.7186380949724667,0.05247367,0.20623139,0.30050889,0.41812921,0.02265702,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Very Left,217.9165,0.155,0.8449998999999999,0.06571728,0.08761561999999999,0.18339024,0.66327745,0,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Left,1431.362,0.2747473385488786,0.6991459882265981,0.05045739999999999,0.22428987,0.31833946,0.38080660000000005,0.026106409999999997,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Center,776.1196,0.665,0.31492800851827474,0.21613035,0.44642102,0.21471497,0.10021296999999998,0.0225202,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Total-right,1622.94,0.5383093644866723,0.4449999,0.20220187,0.33675819000000007,0.2349999,0.21031745,0.01572259,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Right,1193.119,0.6096779952376922,0.37178554695717697,0.23659417,0.3730845,0.21911578000000004,0.15266985,0.01853503,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Very Right,429.8207,0.3402011582969364,0.651882750179319,0.10673392,0.23346712,0.28154414,0.37033861,0.00791568,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Both left and Right,200.4265,0.4678753059101466,0.5228764659363906,0.14666514,0.32178005,0.23730644,0.28499990000000003,0.00924847,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Politics,Neither left nor right,1673.316,0.29501128298540147,0.6423484864783461,0.07761857,0.21739241,0.27322837,0.36912054,0.06264089,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Loss of job risk,High risk,556.2398,0.26483236186982667,0.7078209793689701,0.12499990000000001,0.13905082,0.2515381,0.45706441000000014,0.02734677,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Loss of job risk,Low risk,1874.312,0.325,0.6449999,0.06887252,0.25612651,0.31287998,0.33226272,0.02985835,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
Loss of job risk,Zero risk,3478.817,0.47173162600964635,0.495,0.15623417,0.3149999,0.23580139,0.25916975000000003,0.03379479,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Arthaud,24.07418,0.32649971878585277,0.6081050320301669,0.14977075,0.17672897000000004,0.30215035,0.30635003,0.0649999,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Poutou,32.85668,0.32686169144295774,0.6731383085570424,0.11750542,0.20935615,0.36344421,0.3096941,0,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Roussel,98.04205,0.23198209339767986,0.7463013064292311,0.0401876,0.19179454,0.31821417,0.42808693,0.02171644,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Melenchon,942.3053,0.2149999,0.7561697891330974,0.04362262,0.17390181,0.27797265,0.47819682,0.026305490000000004,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Hidalgo,75.31895,0.23094798852081716,0.7690521442478951,0.03183401,0.1991139,0.39319998,0.37585229,0,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Jadot,198.8808,0.3398744876327931,0.626146415340244,0.05649671,0.28337773,0.42790164,0.19824452999999997,0.03397945,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Macron,1195.294,0.7706404449449256,0.20843884433453191,0.25565535,0.5149861,0.16096793,0.04747095,0.02092097,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Pecresse,205.1207,0.7399940620327445,0.25303209281169575,0.31766243,0.4223312900000001,0.19166213000000004,0.06136996,0.00697361,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Dupont-Aignan,88.56025,0.34146617698120774,0.6254240474705074,0.06676321,0.27470293,0.23995878999999998,0.38546537999999997,0.03310973,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Zemmour,303.4525,0.5107105724948716,0.46821759583460343,0.13628373,0.37442697,0.24627087,0.22194709,0.021071819999999998,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Le Pen,993.0248,0.27348148807562506,0.7090173377341634,0.07417698,0.19930459,0.29790142,0.41111632000000004,0.01750045,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Lassalle,134.5409,0.4072256837883499,0.5649999,0.14163946,0.26558623,0.30215972,0.26401704,0.02659702,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Blank/Null/NA,96.61228,0.34560523776066565,0.5749998999999999,0.0482692,0.29733601,0.31180980999999997,0.2649999,0.07758508,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Blank,63.86856,0.33973977180634723,0.6041446683626498,0.06482006,0.275,0.32009021000000004,0.28397431,0.05611542,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
1st round vote,Null,19.09123,0.2900938808028608,0.6081038256833112,0,0.29009388,0.42203813000000007,0.18606570000000003,0.10180250000000002,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
2nd round vote,Macron,2287.563,0.6223802360853012,0.355,0.1949999,0.4273786500000001,0.22535078,0.12896349,0.02330718,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
2nd round vote,Le Pen,1619.66,0.3047634688761839,0.6754720126446291,0.09180272,0.21296074,0.275,0.40047294,0.0197636,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
2nd round vote,Blank/Null/NA,370.4173,0.27891974807872094,0.6874681609093312,0.07512797,0.20379178,0.31246789,0.375,0.03361236,"q27_i27. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faut allonger l'âge de départ à la retraite pour sauver les régimes de retraite"
