Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Cadres/Prof Lib,137.569,0.25001330241551517,0.360931314467649,0.2526641903335781,0.07794954,0.01309527,0.03301018,0.025,0.01305397,0.08812298,0.062496979999999994,0.165,0.13416576,0.08133322,0.16992655000000007,0.125,0.01184555,6.588385,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Prof Intermed,230.6214,0.25558725252730236,0.321880449949571,0.22104427429544699,0.0359175,0.02030279,0.01623338,0.02220675,0.02379871,0.13712812,0.10557208,0.13466148,0.08164689,0.08451110999999999,0.13653312,0.16648817,0.0349999,6.581485,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Total-CSP-,408.3457,0.2672652118046057,0.2998723875383039,0.1677899142809634,0.08490661,0.0275493,0.025,0.03693995,0.011360270000000002,0.0815905,0.07465841,0.11911131,0.10610262,0.06547665,0.10231325999999999,0.21009516000000003,0.05489596,5.965994,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Salaried,244.6993,0.255,0.33901016472053663,0.13340548992171208,0.09588577,0.020049449999999996,0.03310548,0.02103768,0.00635099,0.07821641,0.09024366,0.13891719,0.10984927,0.05261433,0.0807912,0.22871864,0.04421985999999999,5.831662,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Blue collar,163.6461,0.28613556937806645,0.24135032854434052,0.21920510174089086,0.06848962,0.03876385,0.0126769,0.06071858,0.01885064,0.08663586,0.05135395999999999,0.08949593,0.10050041,0.085,0.13449529,0.18215898,0.07085998,6.161579,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Far left,37.53331,0.16515729627895862,0.5191002338989021,0.1749999,0.02632762,0.03074506,0.0,0.08862267,0.0,0.01946194,0.16290961,0.32022595,0.03596443,0.02392717,0.15478971,0.11060386,0.02642201,6.563255,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Radical left,202.4178,0.2720621901828792,0.475,0.12776766667753528,0.065,0.02300735,0.02936589,0.052178810000000006,0.00293256,0.09997614,0.12527609,0.1865694399999999,0.16115658,0.02801586,0.0997518,0.10393799,0.02283149,6.125796,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Left,361.2799,0.2049999,0.475,0.2330099737073665,0.04066171,0.01399602,0.02437779,0.0271311,0.01346841,0.08898214,0.11735676,0.17642349,0.17970297,0.06227396000000001,0.17073599000000003,0.06717797,0.01771105,6.870738,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,PC/LFI,164.8845,0.2949999,0.465,0.11616992500811174,0.07331387,0.02124598,0.03605056,0.04388297,0.00360011,0.1183039,0.11670939,0.15663322,0.18965458,0.02894658,0.08722329999999999,0.1024206,0.02201416,6.027647,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,PS,122.184,0.1284434950566359,0.5327345642637333,0.3014201532115498,0.01266349,0.01079498,0.00922884,0.00532262,0.01574147,0.07469211,0.12378699,0.20267433,0.20627324,0.06433346,0.23708668999999996,0.03740147,0,7.524576,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,EELV,74.21133,0.14499990000000001,0.39922852750381915,0.3799754026777313,0.0142116,0.0031582,0.023384719999999998,0.02581761,0.03165161,0.04736203,0.10820822,0.17717402000000002,0.11384614999999998,0.13293085,0.24704462,0.03790005,0.03731041,7.523719,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,EM,159.8181,0.10217390896275202,0.411064141045351,0.3992539017795857,0.0,0.010387119999999998,0.0,0.00944126,0.0069664,0.07499990000000001,0.07638046,0.1649999,0.16836654,0.18276766,0.2181824400000001,0.07708001,0.010428309999999998,7.915334,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,MoDem,36.06553,0.11469383646933788,0.4449999,0.355,0.0,0.0,0.0,0.0,0.0,0.11469384,0.08434985000000002,0.19141138,0.16972907,0.24673817,0.10811304,0.06701984,0.01794468,7.736372,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Right,131.5183,0.17556294447236617,0.3749999,0.31829684538197345,0.04415585,0.007313300000000001,0.0279345,0.01780351,0.023425940000000003,0.055,0.04478973,0.13121626,0.20124566999999996,0.15500649,0.16329028,0.0615823,0.06723617,7.243824,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,UDI/PR,30.15444,0.07763530014153802,0.4649999,0.4374267935335559,0.0,0.0,0.05790361,0.01973169,0.0,0.0,0.03332653,0.1870952,0.24499990000000002,0.30953468,0.12816385,0,0.01924454,7.863128,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,LR,78.57659,0.13256696428287357,0.405,0.3059982623323308,0.01671976,0.0122407,0.00655219,0.014846159999999999,0.03920939,0.0429987,0.04780179,0.14782507,0.20860418999999994,0.14076126,0.165237,0.05220389,0.10499990000000001,7.535968,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Radical right,281.0485,0.44806608112123,0.20278930504877274,0.19269645630558427,0.14858529999999998,0.05207856,0.06038748,0.07623997,0.02588602,0.0849999,0.06553815,0.0649999,0.07213976,0.07771217,0.11498425,0.14046761,0.01598093,4.98692,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Debout la France,22.78731,0.455,0.16811475334297904,0.20306012425336734,0.19719396,0.0,0.06200815,0.02544959,0.0,0.16876016,0.049572500000000005,0.0,0.11854225,0.0,0.20347348999999984,0.1749999,0,5.239643,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Reconquete,72.32774,0.5549999,0.1573329956113657,0.14530441570550937,0.23314944,0.0449999,0.13349145,0.048593859999999996,0.02559756,0.07277392,0.02633298,0.08410428999999998,0.04689577,0.09852731,0.04677714,0.12152986,0.01722652,3.948472,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,RN,185.9335,0.4044107705174162,0.225,0.20986164408242733,0.1092553,0.0611524,0.03175152,0.09321892,0.02917072,0.07986183,0.08274555,0.0657029,0.0762727,0.07913926,0.13072238,0.14355154,0.01745495,5.371146,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,No preference,436.2049,0.20047532707679347,0.2827792626813683,0.19156300169943072,0.07924801,0.00840725,0.02045518,0.00726068,0.01848523,0.0649999,0.05947609,0.11668624,0.10499990000000001,0.08930085,0.10226217,0.30098715000000004,0.02743135,6.41812,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Total-left,374.963,0.2073590994311439,0.44401260924411207,0.2464878934721559,0.04513291,0.01885165,0.02365859,0.029149170000000002,0.01649833,0.07406845,0.10490122999999998,0.1624476,0.17666366999999997,0.06517459,0.1813133,0.10040996,0.0017301899999999997,6.871349,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Very Left,54.12578,0.2649999,0.345,0.24851983657325585,0.09221826,0.04157516,0.0227622,0.07462723,0.0109671,0.026576999999999996,0.07538084,0.16633486000000003,0.10018838,0.06795115,0.18056878,0.12886309,0.011986090000000001,6.19579,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Left,320.8371,0.1970063312503448,0.4612387407815367,0.2449999,0.03718956,0.01501816,0.02380982,0.02147696,0.01743146,0.08208037999999998,0.1098814,0.16179188999999997,0.18956523,0.06470617,0.18143896,0.09560988999999999,0,6.979616,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Center,220.4615,0.12561726197091103,0.4523680098339166,0.3229823347840779,0.006613130000000001,0.00954346,0.01182647,0.00269888,0.00839713,0.08653824,0.10331290999999998,0.19196227000000002,0.15709283,0.17934592,0.14363646,0.05532948,0.0437025,7.523474,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Total-right,419.2996,0.2949999,0.3271558093544568,0.24832983384672916,0.10072123,0.03061422,0.0399201,0.0336505,0.02425686,0.06599491,0.075,0.1235399,0.12899798,0.105,0.14294798000000017,0.09726177,0.03209455,6.158535,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Right,314.6587,0.24429418287179094,0.37068131280018635,0.25693410034427777,0.06696611,0.0285066,0.04080151,0.0349999,0.02196649,0.05100711000000001,0.08307589,0.14023232,0.14741940000000012,0.11833949,0.13859458,0.09093882,0.03715178,6.500925,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Very Right,104.6407,0.44810738078013623,0.1949999,0.22245732301102725,0.20222437,0.03695199,0.03726969,0.02945326,0.0311441,0.11106404999999998,0.04918424,0.07334527,0.07374307,0.0620393,0.16041798000000002,0.11627531000000002,0.01688729,5.122932,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Both left and Right,35.36205,0.3049999,0.255,0.3723355970595596,0.08938141,0.03009947,0.0,0.0349999,0.05088726,0.10319764,0.07829987,0.09922298,0.07682648,0.13381583,0.23857426000000018,0.03804884,0.02664606,6.65378,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Neither left nor right,390.4147,0.265,0.227675776552471,0.1616955509103525,0.09006203,0.01679297,0.02700977,0.03815118,0.01124668,0.08068313,0.048666070000000006,0.09808301,0.08092672,0.07747649,0.08421906,0.3116829900000001,0.0349999,5.815153,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,High risk,125.806,0.3043424002034879,0.358984388661908,0.13024362907969414,0.15989373,0.03205246,0.023437769999999997,0.02558761,0.01019318,0.05317764,0.12128991999999998,0.135,0.10366707,0.03246229,0.09778135,0.19749970000000003,0.00795728,5.327308,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,Low risk,441.7871,0.24482561849361376,0.3588158187507059,0.19564797161347625,0.05849385,0.01952813,0.01846496,0.0349999,0.01189713,0.10142125,0.09612991999999998,0.1467592,0.1149999,0.09603963,0.09960839,0.16996098000000004,0.03169676,6.390878,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,Zero risk,870.4548,0.22269990354467573,0.3380910760673616,0.2767632506593105,0.05845835,0.01963694,0.03177152,0.0249999,0.02051845,0.06683336,0.06940247,0.12806558,0.14062315,0.11048508,0.1667599000000001,0.13459596,0.02784934,6.77075,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Arthaud,10.41591,0.15303991681955775,0.385,0.24076561721443446,0.0,0.0,0.0,0.0,0.0,0.15303992,0.145,0.23811544000000012,0.0,0.13027974,0.11048588,0.22307902,0,7.181889,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Poutou,9.431036,0,0.6949998999999999,0.19943015804414274,0.0,0.0,0.0,0.0,0.0,0.0,0.29258488999999993,0.19252933,0.21021996,0.165,0.03451243,0,0.10515339,7.392163,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Roussel,21.84567,0.175,0.4249999,0.2349999,0.0520342,0.015,0.0,0.0,0.045,0.06165670000000001,0.11157222,0.16218943999999996,0.15215116,0.18036445999999995,0.05352695,0.14954735,0.01695752,6.831264,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Melenchon,251.1745,0.24311158178875641,0.41164728107351667,0.17272728720471225,0.07499990000000001,0.02865144,0.02759307,0.04355892,0.012306819999999998,0.05562762,0.13100004,0.15042307,0.13022397,0.05881907,0.11390825999999998,0.1567919199999999,0.0160959,6.152475,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Hidalgo,18.70685,0.135,0.3932011001317699,0.4249999,0.03020001,0.01681964,0.0,0.01885031,0.04840369,0.01690992,0.06932263,0.14499990000000001,0.17818303000000024,0.2249999,0.2049999,0.04631107,0,7.632811,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Jadot,49.55438,0.219811851142119,0.5408633908849227,0.18173162493406234,0.03740757,0.0,0.00970607,0.02132302,0.02294586,0.12842937,0.09291524,0.23514188000000003,0.21280621,0.07140671,0.11032494,0.04111413,0.01647912,6.864504,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Macron,289.26,0.09535991841250087,0.4149999,0.3765605337758418,0.0,0.01186031,0.00294223,0.00789875,0.01817388,0.055,0.06381121,0.17224971,0.18092311,0.1810451800000002,0.195,0.09056790000000002,0.02052772,7.881266,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Pecresse,46.67618,0.12021450769964465,0.4507172609240944,0.3211468890556168,0.028146730000000002,0.0,0.01103022,0.01352015,0.03595358,0.03156383,0.04731111,0.14489742,0.25850852,0.15452064,0.16662627000000002,0.10792128000000001,0,7.608545,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Dupont-Aignan,25.57413,0.5049999,0.19725656356638527,0.19917107639634268,0.2276095999999998,0.04117528,0.08381426999999998,0.06282939,0.0,0.08990863000000002,0.075,0.08344952,0.03960897,0.06313755,0.13603352,0.09743327000000002,0,4.56655,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Zemmour,94.15201,0.485,0.2449999,0.1459898731848635,0.21536146999999983,0.030057630000000002,0.10186446,0.035,0.0158974,0.08356373,0.06276971,0.09119476000000001,0.0911368,0.065,0.08160375,0.10246981,0.02408048,4.531831,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Le Pen,239.9914,0.3694995320665657,0.30721392516565177,0.16746725090982426,0.07950202,0.04703914,0.05654243999999999,0.05316286,0.03405563,0.0991973,0.08902294,0.11254091,0.10565012,0.0667151,0.10075211000000002,0.13329207,0.02252757,5.599399,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Lassalle,26.88829,0.28499990000000003,0.2805481122079537,0.255,0.12246289000000003,0.0,0.02828967,0.02212852,0.023431890000000004,0.09045019,0.11538841,0.10235913,0.06280057,0.10870877000000001,0.145,0.10727919,0.07170077,6.094764,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Blank/Null/NA,25.14381,0.2649999,0.2602203484674757,0.23704040875269103,0.0,0.03272208,0.00811077,0.02050679,0.04239425,0.16263347,0.01322106,0.105,0.14300824,0.11232872,0.125,0.1954446099999999,0.03963001,6.943974,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Blank,15.67765,0.3024998006716568,0.3022120024365897,0.23031927616702758,0.0,0.03817003,0.01300805,0.01658802,0.030505499999999998,0.204197,0.02120393,0.10699882,0.17400931,0.09134335,0.13897599,0.165,0,6.870705,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Null,5.139292,0.18730969168515818,0.18236778529026956,0.41069120026649586,0.0,0.0,0.0,0.0,0.05609837,0.1312113,0.0,0.18236779,0.0,0.27091728,0.13977386,0.1589731,0.06065832,7.679728,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Macron,578.7491,0.09862164796454975,0.4333354470875203,0.32776621164508074,0.00603394,0.01581038,0.0014705299999999998,0.0081453,0.02148954,0.0449999,0.100615,0.17078504,0.16193543999999999,0.1467618,0.18167734000000002,0.11091521,0.02936058,7.657201,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Le Pen,409.4583,0.425,0.2590351691490928,0.1649999,0.14727050999999994,0.042431380000000005,0.06712923,0.045,0.01861834,0.09850498,0.07712346,0.09097111999999999,0.09094059,0.06360167,0.10139929,0.13458421,0.022425219999999996,5.091365,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Blank/Null/NA,95.29367,0.2549999,0.3756203323893392,0.1866456607243692,0.03980237,0.02412534,0.02085695,0.03453613,0.02392991,0.12057558,0.06942959,0.11640280000000001,0.18978795,0.07751644,0.10912918000000002,0.15687653,0.01703125,6.544893,"q4v13b_groupe2. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
