Indicator,Category,BASE,ST Improbable,ST probable,Tout à fait improbable,Plutôt improbable,Plutôt probable,Tout à fait probable,No rep.,Question
Political similarity,PS,128.9116,0.8120060568637734,0.18024204183331835,0.61163728,0.20036917000000004,0.12217411,0.05806788,0.0077516,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,EELV,128.9968,0.9082581893504335,0.0849999,0.82826628,0.07999183,0.0830933,0.00312589,0.005522129999999999,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,EM,235.3132,0.8388925908108853,0.1508815060098626,0.58952409,0.24936846,0.12650778,0.02437375,0.01022565,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,MoDem,47.40021,0.8749998999999999,0.125,0.60230976,0.27383887,0.105,0.01885137,0,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Right,164.6413,0.7235365609965422,0.24607458760347495,0.37008809000000015,0.35261979,0.20190378,0.045,0.03038834,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,UDI/PR,17.74117,0.8735421621009212,0.08736898411998757,0.56000968,0.31353248,0.08736898,0,0.03908889,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,LR,118.4206,0.7198663914893186,0.26096253523457913,0.37645275,0.34341339,0.22067394,0.04028861999999999,0.01917114,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Radical right,372.5487,0.5249999,0.4469018412894744,0.28456011,0.24099775,0.28524888,0.16165271999999997,0.02754086,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Debout la France,28.47947,0.6453547063902523,0.28303444551461104,0.23010431999999997,0.41545570000000004,0.1949999,0.08782941,0.07161067,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Reconquete,83.66369,0.4502698841038448,0.519755822388422,0.27054975,0.17972013999999997,0.24502971000000004,0.27472611,0.02997434,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,RN,260.4056,0.5366443732392853,0.4414163904309278,0.29501697,0.24162779,0.30801834,0.13339798,0.02193931,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,No preference,617.2766,0.7402976234641001,0.20022369226372747,0.4207034599999999,0.31959417,0.13373237,0.06649123,0.05947888,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Total-left,531.6903,0.8360752490688659,0.14499990000000001,0.61739832,0.21867674,0.11285553000000001,0.03475967,0.01630972,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Very Left,75.00591,0.8876127227841113,0.09760781517083121,0.63220498,0.25540787,0.05639105,0.04121677,0.01477961,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Left,456.6844,0.8276102709004294,0.1549999,0.615,0.21261058,0.12212926,0.03369914,0.01656102,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Center,247.0205,0.854262298068379,0.13920039025101158,0.612284,0.24197850000000004,0.11723545,0.02196491,0.0065372,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Total-right,568.7078,0.6484453000292945,0.32712035952381874,0.37179603,0.2766491,0.22983297,0.09728725,0.02443457,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Right,409.7711,0.6950590219759275,0.28276811126992607,0.40967262,0.28538665,0.21916659999999996,0.06360148,0.02217283,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Very Right,158.9366,0.5282651698853504,0.4414694916086037,0.275,0.25412246,0.25647559000000003,0.18413613,0.03026582,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Both left and Right,74.42181,0.845,0.14447485219722553,0.59709916,0.24537216,0.10417346999999999,0.04030136,0.01305405,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Neither left nor right,554.5566,0.661143154729382,0.2605613205216564,0.34289755,0.31824578,0.16163019000000003,0.09893118,0.07829585,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,High risk,197.0694,0.7448482615768861,0.22814130453535658,0.49160453,0.25324403,0.14075793,0.08738338,0.02701033,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,Low risk,604.6046,0.7039865393018843,0.265,0.42203433000000007,0.28195237,0.19620476,0.06629549,0.03351334,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,Zero risk,1165.001,0.7512077672036332,0.21283260701063775,0.49041228,0.26079609,0.1443743,0.06845826,0.03595935,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Arthaud,10.25873,0.4717967038804999,0.4676020326102744,0.34499989999999997,0.12593596,0.44743581,0.02102674,0.06060159,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Poutou,12.55772,0.8749998999999999,0.085,0.5530901,0.32378664,0.03619118,0.045,0.04193208,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Roussel,31.01803,0.805,0.1949999,0.46744020999999997,0.33576246,0.1549999,0.041797429999999997,0,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Melenchon,292.3335,0.785,0.19103800967046197,0.5560893,0.22787279,0.15828908,0.03274893,0.0249999,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Hidalgo,22.68739,0.8866114612566716,0.11338831835658486,0.6577458,0.22962007,0.03763423,0.07499990000000001,0,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Jadot,70.0696,0.9205244499754531,0.06430873017685274,0.78231359,0.13821071,0.06430873,0,0.01516665,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Macron,412.888,0.8349998999999999,0.145,0.5807652299999999,0.2549999,0.11502393,0.02583165,0.02337929,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Pecresse,64.68916,0.7591359974375923,0.22746407589772383,0.42327616999999995,0.33585982999999997,0.17002045,0.057443640000000004,0.01340015,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Dupont-Aignan,25.12457,0.5844633360889361,0.38793451987437005,0.33274866,0.25171488,0.1554915,0.23244306000000003,0.02760177,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Zemmour,108.3096,0.48145575276799096,0.455,0.22266235,0.25879331,0.27592503,0.17868841,0.06393078,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Le Pen,341.7176,0.6111973746742925,0.35486407489693245,0.29331237,0.31682362,0.24313029,0.11173372,0.035,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Lassalle,46.12569,0.665,0.28358426724890184,0.3682478800000001,0.29616099,0.26825181,0.0149999,0.05233942,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Blank/Null/NA,27.75374,0.5849932297412889,0.265,0.38294262000000007,0.202051,0.16694856,0.09646714,0.15159106,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Blank,18.45363,0.6052332251161424,0.24247500356298463,0.3769630499999999,0.22827308,0.1749999,0.06747231,0.15229166,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Null,5.052924,0.5694522617003541,0.3996863993996348,0.5069059,0.06254646,0.1653746,0.23431186,0.03086134,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Macron,778.8016,0.82476435590271,0.14741199812635208,0.5897634700000001,0.2349999,0.12857858,0.01883353,0.02782452,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Le Pen,552.4532,0.5887153880183877,0.37919646406247626,0.275,0.31371527999999993,0.24253511,0.13666144,0.03208817,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Blank/Null/NA,113.677,0.7460172242406116,0.19448199723778775,0.46044266,0.28557448,0.14145368,0.0530283,0.05950107999999999,"comp2v13b_i3_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
