Indicator,Category,BASE,ST Improbable,ST probable,Tout à fait improbable,Plutôt improbable,Plutôt probable,Tout à fait probable,No rep.,Question
Socio-Professional Category,Cadres/Prof Lib,221.9442,0.4979774195495985,0.47738350450248307,0.19763589,0.30034171,0.35505860999999994,0.12232503,0.024638450000000003,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Socio-Professional Category,Prof Intermed,308.3514,0.4946155587423958,0.475,0.150891,0.34372471999999993,0.31595997,0.15517948,0.03424512,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Socio-Professional Category,Total-CSP-,565.5397,0.32745888573339765,0.6087431174150991,0.13598504,0.19147391,0.41870447,0.19003846999999996,0.06379782,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Socio-Professional Category,Salaried,328.1974,0.32724573686446023,0.6229010345602982,0.125,0.20238402,0.4206687700000001,0.20209444,0.04985277,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Socio-Professional Category,Blue collar,237.3422,0.3277540193020879,0.5891649272653577,0.15136642,0.17638751,0.41579749,0.17336748,0.0830811,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Far left,65.5295,0.5093226714685752,0.4543890919356931,0.17132177,0.3380009,0.3001613,0.15422779,0.03628836,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Radical left,297.6857,0.42959168008406184,0.5332130498710552,0.16810817999999997,0.2626466800000001,0.3749999,0.15705057,0.03719467,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Left,505.0977,0.485,0.48189627472071245,0.18671012,0.29782159,0.37381996,0.10807624,0.03357214,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,PC/LFI,232.156,0.4049999,0.5554627061114079,0.1649999,0.23988546,0.39981659,0.15784752,0.03745053,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,PS,156.5141,0.5315136463743522,0.45066329487247475,0.22435007000000004,0.30716351,0.38729712,0.06336609,0.01782325,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,EELV,116.4276,0.5749998999999999,0.37719149067746827,0.1749999,0.4007986900000001,0.30825492,0.06893656,0.04700993,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,EM,230.1238,0.7087854450517503,0.27983885195707703,0.41561055,0.2931752,0.24222401,0.03761486,0.01137572,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,MoDem,60.60146,0.5144234148814236,0.465,0.18292331999999997,0.33095796,0.28026916,0.185,0.02084956,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Right,203.5067,0.41220495443147576,0.5777254508082534,0.11889687,0.2924893000000001,0.435,0.14354471,0.01006912,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,UDI/PR,45.07241,0.3892234739611217,0.5888207442202448,0.20278029999999997,0.18644313,0.53717585,0.05164491999999999,0.02195575,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,LR,130.1298,0.4449999,0.545,0.0849999,0.36274988999999996,0.40751868,0.13658939,0.00814214,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Radical right,318.9996,0.23348048085326756,0.7528065865913313,0.08198299,0.15149746,0.39055483,0.36096472,0.015,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Debout la France,28.30442,0.285,0.7149998999999999,0.14019648,0.145,0.39293849000000003,0.32186503000000005,0,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,Reconquete,63.15218,0.19147367517637554,0.7951524397099197,0.08114406,0.11032968,0.37015233000000003,0.425,0.01337393,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,RN,227.5431,0.2349999,0.7456846636966799,0.0749745,0.163828,0.3974898800000001,0.34819465,0.01551322,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Political similarity,No preference,647.701,0.2812069149190753,0.6452892615574162,0.07310578,0.20810127,0.425,0.22028884999999995,0.0735041,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Total-left,579.8448,0.48474246901929624,0.48772223187997893,0.18037378,0.30436869,0.34263737,0.14508481,0.02753533,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Very Left,74.55247,0.4100807122822356,0.5688746462726184,0.10747893,0.30260178,0.36908422,0.19979056,0.021044329999999997,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Left,505.2924,0.4949999,0.4757486952109313,0.19112896,0.30462936,0.33873535,0.13701332,0.02849303,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Center,260.2607,0.5417894441996045,0.43376276172314915,0.26075197,0.28103771,0.33335333,0.09985699,0.025,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Total-right,535.9052,0.3911417541759251,0.5924183978808192,0.14384268,0.24729896,0.35303054000000006,0.23938786,0.01643963,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Right,392.9878,0.44815411572572994,0.5335687265609772,0.16503523,0.28311897,0.34279537,0.19077325000000003,0.01827723,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Very Right,142.9173,0.235,0.7542417887827435,0.08556851,0.14880326,0.38117534,0.37306631,0.01138666,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Both left and Right,57.09072,0.42922597578030197,0.5707740242196981,0.17906395,0.25016185,0.37424664,0.19652756000000002,0,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Politics,Neither left nor right,585.9814,0.2749999,0.645,0.09276494,0.18489119000000004,0.44856594,0.19621731999999997,0.07756019,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Loss of job risk,High risk,196.1573,0.3662710487960428,0.5946554117537304,0.09685986999999999,0.26941128,0.33974860999999995,0.25490701,0.03907305,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Loss of job risk,Low risk,649.2712,0.3676140263113472,0.5939450263618654,0.10800966,0.25960431,0.42144284,0.17250218,0.03844113,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
Loss of job risk,Zero risk,1177.241,0.4325741288317346,0.5290792624449879,0.19059895,0.24197492,0.35747574,0.17160327,0.03834749,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Arthaud,5.881341,0.4917540064417282,0.5082459935582718,0.49175401,0,0.31314695,0.19509921,0,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Poutou,10.73745,0.42752711304825625,0.5724730732157076,0.10162497000000001,0.3264415,0.21693363,0.3549999,0,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Roussel,38.20898,0.5522754075089156,0.3963699109476359,0.27770016,0.27457524,0.28082692,0.11554284,0.05135481000000001,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Melenchon,331.0276,0.4214204495335132,0.531980414926127,0.13431931,0.2871421800000001,0.3749999,0.15693966,0.04659895,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Hidalgo,30.12287,0.5168478302366275,0.45175974268056135,0.21280479,0.305,0.2698812100000001,0.1809218,0.0313922,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Jadot,66.71886,0.47672891892937014,0.43290233076524387,0.06287711,0.415,0.3780518699999999,0.05370255,0.09036847,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Macron,386.9499,0.6422728110279909,0.335578843669426,0.30433656,0.33793651,0.28558968,0.04998929,0.02214727,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Pecresse,62.3511,0.515,0.4549999,0.20662426,0.30552917,0.25418381,0.20294558,0.0307175,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Dupont-Aignan,21.94642,0.1834701058304726,0.8165299853005639,0.04238276,0.14108734,0.60623099,0.21029886,0,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Zemmour,93.84444,0.26072700737518384,0.707415591163419,0.1043701,0.15635695,0.37880966,0.32860583,0.03185718,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Le Pen,333.3762,0.2349999,0.7356679930960879,0.07076765,0.16498526,0.39829298,0.33737531,0.02857899,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Lassalle,41.76448,0.3144411231745253,0.6507460406546425,0.052934409999999994,0.26150667,0.50613196,0.14442696,0.035,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Blank/Null/NA,35.84971,0.3334300333252347,0.575,0.08923195999999999,0.24419818,0.34845915999999993,0.22561251,0.09249815,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Blank,22.17033,0.24025799345341273,0.6568973037388257,0.08859484999999999,0.15166315,0.395,0.26189676,0.10284524000000002,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
1st round vote,Null,7.461995,0.5833840682016002,0.3717044838545188,0.12364089,0.4596546799999999,0.2690231,0.10268133000000002,0.045,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
2nd round vote,Macron,765.8798,0.5711612971121578,0.3975544204194966,0.25427397,0.31688693,0.33593026,0.06162406,0.03128415,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
2nd round vote,Le Pen,534.734,0.2451396395217061,0.7230024647768796,0.06812669,0.17701285,0.38493905,0.33806285,0.03185816,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
2nd round vote,Blank/Null/NA,124.6971,0.39670192811220145,0.5378028839483837,0.10118431,0.29551762,0.3816772100000001,0.15662096,0.0649999,"comp2v13b_i12_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts cachent délibérément les informations les plus importantes au public"
