Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Prof Intermed,209.1323,0.2981111956402717,0.31336426749956847,0.18729321104391816,0.09731376,0.01650158,0.01951946,0.0349999,0.0379355,0.09061857,0.09318197,0.1412185,0.07896384,0.05864135,0.12865191,0.18364876999999996,0.01880489,5.962508,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Total-CSP-,392.3378,0.275,0.28499990000000003,0.21722431537312997,0.06654439,0.01931763,0.041964959999999996,0.04243438,0.035,0.06670662,0.06444013,0.10459454,0.12354068,0.06767235,0.14955194,0.19656757000000022,0.021664810000000003,6.288187,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Salaried,247.2799,0.28690322181463196,0.28499990000000003,0.22738762835151582,0.07095591,0.01773201,0.04134097,0.04704086,0.03277625,0.07705729,0.05404119000000001,0.13312133,0.10397731,0.05584421,0.17075469000000007,0.165,0.03035798,6.287164,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Socio-Professional Category,Blue collar,145.0579,0.2449999,0.29502240139971697,0.19989900584525214,0.05902413,0.02202063,0.0430287,0.03458174,0.0386507,0.04906180999999999,0.08216712,0.05596495,0.15689032,0.08783575,0.11206325,0.25186591,0.00684557,6.290082,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Far left,39.45573,0.3370656175921723,0.5018867981912892,0.11579441059638232,0.01964999,0.01695804,0.07082979,0.01434968,0.06678602,0.14849222,0.12366508,0.1667244,0.21175047000000025,0.03036494,0.08542947,0.0449999,0,6.22143,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Radical left,188.0122,0.295,0.4321284469837595,0.17790483809029412,0.075,0.03388519,0.04684585,0.010758559999999999,0.03697636,0.09007724,0.11982217,0.17785748999999995,0.13365308,0.065,0.1136389,0.07361102,0.02287414,6.100237,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Left,328.6782,0.185,0.4451974606164935,0.2449999,0.0464659,0.01734748,0.02005821,0.01408254,0.02696692,0.05595178,0.13584765,0.17309407000000002,0.13706379,0.09419215999999998,0.1549999,0.110024,0.0139056,6.861033,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,PC/LFI,148.5565,0.285,0.41360075122933027,0.19440091816918142,0.08962301,0.03838094,0.04047585,0.00980478,0.02905909,0.075,0.11880147,0.18138376,0.11297809000000002,0.07326983,0.12113115,0.08114266,0.02894937,6.065704,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,PS,97.5663,0.08642668626359717,0.45339702335745025,0.3320956108820361,0.012997060000000001,0.0,0.0,0.00553525,0.01677972,0.05111467,0.15812458,0.14032755,0.15494489,0.14499812,0.18709748999999998,0.12531499,0.00276582,7.667975,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,EELV,82.5555,0.115,0.49236259243781455,0.25302917431303795,0.00836005,0.0,0.00702248,0.03188167,0.03524161,0.028178740000000004,0.14019405,0.19289569,0.15927285,0.07179738,0.18123178,0.14392378,0,7.377451,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,EM,184.6373,0.054645783923400096,0.39436013199933057,0.38010380351099154,0.0,0.00423231,0.0,0.011730039999999999,0.00873591,0.029947539999999998,0.06123947,0.19255643,0.14056428,0.1488274,0.23117101,0.165,0.00599561,8.100448,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,MoDem,50.25328,0.15143717982189422,0.44900113982609696,0.3579740466691926,0.0,0.00976734,0.03183697,0.00744352,0.0,0.10238935999999998,0.10377113999999998,0.16040889,0.185,0.135,0.22279505000000005,0.01367381,0.02791392,7.593063,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Right,137.6963,0.2632217423416606,0.4358022691967758,0.2147069311230585,0.07050929,0.022563739999999995,0.05673566,0.0274773,0.0349999,0.05082229,0.08536206,0.18556447000000004,0.16498976000000004,0.10124397,0.11346296,0.0704829,0.0157857,6.335674,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,UDI/PR,21.36597,0.2218165147662381,0.3867424226468539,0.3204805117670763,0.0,0.0,0.05210449,0.0,0.04566325,0.12404876,0.07282501,0.145,0.16891747000000001,0.15690549,0.16357501999999996,0.04398741999999999,0.02697309,7.275128,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,LR,98.20767,0.2187294536159956,0.4637832258926416,0.23131563960330187,0.07690157,0.03163646,0.011916800000000002,0.023237329999999997,0.03929795,0.03573933,0.09557575,0.22432637,0.14388112,0.10781724,0.1234985,0.07678138,0.00939036,6.523324,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Radical right,233.9167,0.3899170516683931,0.2463538088558876,0.18991375989828857,0.12206901,0.03090445,0.07957149,0.04983864,0.03161063,0.07592284,0.05665444,0.07224076,0.11745865,0.04702905,0.14288471,0.14881542999999997,0.0249999,5.426159,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Debout la France,18.12259,0.555,0.3349999,0,0.11899751,0.0,0.30507267,0.08284903,0.0,0.046226409999999996,0.04479447,0.023160490000000002,0.2740579,0.0,0.0,0.06758857,0.037253,4.148067,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,Reconquete,48.59296,0.5049999,0.255,0.14356534362179213,0.15233211000000002,0.04012061,0.15050137,0.02160356,0.06250045,0.08205539999999999,0.03654902,0.075,0.14241137,0.01977134,0.123794,0.07836077,0.015,4.812923,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,RN,167.2012,0.33745888187405354,0.2337792432111731,0.22396806960715593,0.11348219999999999,0.03157566,0.035,0.05446651,0.02605945,0.07735925,0.06378304,0.07676291,0.09323324,0.06004819000000001,0.16391988,0.17700241000000003,0.02730726,5.78539,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Political similarity,No preference,457.3271,0.2749999,0.27852646388110397,0.155,0.08781685999999998,0.0149999,0.02759533,0.03973237,0.020310450000000004,0.0849999,0.06474646,0.11679018000000004,0.09804584000000001,0.05817084,0.09599097,0.28499990000000003,0.005801,5.876665,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Total-left,402.0259,0.19718819110908029,0.4249999,0.24559671404255298,0.04686735000000001,0.01584681,0.03700998,0.01223324,0.0349999,0.04990615999999999,0.10499990000000001,0.15765852,0.16311766000000003,0.08671132999999999,0.15888541,0.11685722,0.01490652,6.820261,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Very Left,61.24549,0.2756033138113517,0.3549999,0.1696477569205504,0.02559305,0.0,0.03844231,0.0,0.10499990000000001,0.10650335,0.054999900000000004,0.15081447,0.15480885,0.08269567,0.08695215,0.18623986000000023,0.00795049,6.536288,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Left,340.7805,0.18309527687176935,0.4370402649212616,0.2592462890335568,0.05069077999999999,0.01869482,0.03675257,0.014431810000000002,0.02279088,0.03973443,0.115,0.15888849,0.16363477,0.087433,0.17132986,0.10446193,0.01615666,6.867052,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Center,189.6228,0.1649999,0.42575623817389047,0.33781306889255935,0.010714429999999999,0.00670954,0.02041801,0.0249999,0.01011132,0.09175458000000002,0.1059611,0.16004362,0.15975152,0.12981625,0.20892408999999984,0.05687253999999999,0.013923099999999999,7.43318,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Total-right,382.7945,0.2695963499998041,0.395,0.2349999,0.07938032,0.02526986,0.04358118999999999,0.0337548,0.029982690000000003,0.0576275,0.0876546,0.18552557999999997,0.11687869,0.0846955,0.15045302,0.09135201999999999,0.013844259999999999,6.312212,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Right,272.5218,0.20582624949637057,0.4349999,0.24157120641357868,0.055,0.01352987,0.02991269,0.02617567,0.03346734,0.04805674,0.10333474,0.20004691000000008,0.13208705,0.09922766,0.14234351,0.1082243,0.00859352,6.705032,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Very Right,110.2727,0.4249999,0.27705452029378075,0.2192757590954062,0.14041345,0.05428344,0.07736079,0.05248537000000001,0.02137097,0.08128019,0.04890363,0.14885733,0.07929355,0.0487815,0.17049433,0.04965487,0.02682065,5.383824,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Both left and Right,59.42807,0.2049999,0.2479944241837233,0.19029744698086276,0.09668273,0.0,0.01494357,0.02060447,0.0,0.07407289,0.07881329,0.11510731,0.05407382,0.052909319999999996,0.13738821,0.33677671,0.01862778,6.241669,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Politics,Neither left nor right,404.8103,0.285,0.235,0.14499990000000001,0.08737147,0.0185966,0.03046229,0.03849126,0.02081721,0.08722470999999998,0.04900631,0.09553109,0.08878714,0.05454557,0.09200537,0.31216108000000004,0.0249999,5.730507,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,High risk,141.5349,0.2820123517238504,0.3770534334641138,0.21132717089565897,0.14027014,0.0129887,0.04041621,0.04427772,0.005,0.03922861,0.0706161,0.13101157,0.17542578,0.03170158,0.17945645000000013,0.10608634,0.0235208,6.052295,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,Low risk,424.1823,0.2592899326539556,0.345,0.1949999,0.05216778,0.015,0.02959412,0.03429155,0.03970661,0.08914797,0.09767623,0.145,0.09997685,0.09432763,0.10342574000000002,0.18274156000000003,0.01694396,6.333348,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
Loss of job risk,Zero risk,869.8028,0.21493343088801278,0.35415291833965123,0.245,0.06020384,0.01943598,0.0319939,0.02182582,0.01875345,0.0627205,0.08062094,0.14365624,0.12987576,0.08532231,0.15943418,0.16882665999999996,0.01733061,6.669697,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Arthaud,2.675502,0.14547352235206704,0.31154246941321667,0.3286540245531493,0.0,0.0,0.0,0.14547352,0.0,0.0,0.0,0.0,0.31154247,0.0,0.32865402,0.21432987,0,7.910828,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Poutou,9.002719,0.06288957813744936,0.5099690437966574,0.20620370356999923,0.0,0.0,0.0,0.06288958,0.0,0.0,0.08062329,0.42917258,0.0,0.08137696,0.125,0.22093759,0,7.263204,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Roussel,25.26026,0.13173237330098742,0.4307984161683213,0.31953538878855564,0.02571816,0.0149999,0.0,0.00948376,0.0166635,0.06441569,0.07862259,0.156636,0.1949999,0.14346412,0.17706266000000015,0.10725088000000002,0.01068284,7.50174,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Melenchon,256.5266,0.3049999,0.4064467388567112,0.15567036712761953,0.076645,0.024581290000000002,0.03497601,0.03789639,0.03854804,0.0942779,0.10771545999999999,0.1724574,0.12627361,0.04923263,0.10643769000000002,0.10864858,0.02230941,5.98931,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Hidalgo,18.6135,0.12782802804416152,0.3949999,0.47503586106857926,0.0,0.021051409999999996,0.0,0.02901408,0.0,0.07776254,0.11718135,0.11462734,0.1649999,0.17948693,0.29587645,0,0,7.895877,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Jadot,42.7641,0.16183974408440727,0.4798396318407262,0.14979812506284476,0.01613896,0.0,0.0135568,0.03576032,0.03436794,0.06201571000000001,0.15039005,0.19645581,0.13299391,0.09035375,0.05944437000000001,0.19238349,0.01613896,6.735572,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Macron,307.6945,0.07524811135720658,0.4443748588291308,0.3688067222521039,0.00294232,0.00497823,0.00662871,0.0061119,0.0089035,0.04568346,0.10379835,0.18602341,0.15455314,0.15194038,0.21686644,0.09831677,0.013253410000000002,7.876941,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Pecresse,55.438,0.18805025433817957,0.416449006096901,0.3029919910530683,0.03538493,0.00885387,0.00800609,0.00869833,0.07271819,0.05438881,0.10945979,0.16177833,0.14521103,0.14449666,0.15849533,0.08211315,0.010395509999999998,7.107612,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Dupont-Aignan,12.84499,0.4395580689436115,0.4519430532838095,0.10849903347530829,0.26956852,0.0,0.04387397,0.056009,0.0,0.07010649,0.09847614,0.21337837,0.14008863,0.0,0.10849903,0,0,4.896512,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Zemmour,71.01235,0.4763092616988453,0.2449999,0.17039176988228102,0.11976386,0.05168281,0.09890268,0.03045186,0.07592305,0.09958489999999999,0.06248547,0.06003335,0.12359416,0.054223169999999994,0.11616861,0.10718603,0,5.125429,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Le Pen,254.1968,0.3314802546688235,0.2798398327594997,0.20908072013495055,0.09662372,0.02331665,0.04573752,0.06793268,0.01251899,0.0849999,0.07258085,0.08557287,0.12168607,0.07161849,0.13746223,0.16259004000000016,0.01735999,5.878336,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Lassalle,39.34935,0.20941652149273113,0.4177517544762493,0.22945309134712516,0.05087558,0.0,0.01924529,0.01542425,0.0449999,0.07853322,0.09417665,0.07634205,0.24757102999999994,0.05687038999999999,0.1725827,0.14337894,0,6.973631,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Blank/Null/NA,21.29055,0.2714389717503775,0.1551686076686605,0.14634375344930028,0.04139015,0.02210197,0.03677391,0.0,0.02684879,0.14432417,0.04006305,0.07699275,0.03811281,0.01973528,0.12660847,0.41251151,0.0145376,6.025988,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Blank,14.10501,0.2706938173032135,0.1172396900108543,0.19223027846134103,0.04076454,0.02130617,0.05550771,0.0,0.04052641,0.112589,0.06047243,0.05676725999999999,0.0,0.02978906,0.16244115,0.39789288,0.021943519999999998,6.050173,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
1st round vote,Null,3.760122,0.44006843394974954,0.15697884270776322,0,0.0,0.04522175,0.0,0.0,0.0,0.39484649999999993,0.0,0.15697884,0.0,0.0,0.0,0.40295262000000004,0,5.222881,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Macron,585.0922,0.13693176904426343,0.44816594717892316,0.2986052454638773,0.026933089999999996,0.01595637,0.01005226,0.01324501,0.01935396,0.05139107999999999,0.10180037,0.19136575000000025,0.155,0.11953065,0.17907485,0.10265179,0.01364482,7.317291,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Le Pen,376.2106,0.37318698622526847,0.285,0.16159398485848087,0.12289898,0.02283179,0.05026948,0.05803215,0.02555211,0.09360231,0.07975065,0.08647893,0.11687241000000001,0.04912121,0.11247275000000001,0.16390216,0.01821478,5.444963,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
2nd round vote,Blank/Null/NA,88.74264,0.2368646008277419,0.3949999,0.21699005123129086,0.02987358,0.01411617,0.06019833,0.01940252,0.025391849999999997,0.08788217,0.09499990000000001,0.11957982999999998,0.18143430999999985,0.07128997,0.14570008,0.13173216,0.01839913,6.696113,"q4v13b_groupe1. Certains proposent de prendre des sanctions plus sévères contre la Russie même si ça implique une hausse significative des prix de l'énergie ou des coûts de la vie
en France. Êtes-vous opposé ou favorable ?"
