Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Cadres/Prof Lib,147.1233,0.1886451704114848,0.3661408492060741,0.37316794824477156,0.02125712,0.01150054,0.005,0.01464508,0.00597609,0.13026924,0.04016705999999999,0.12895197,0.19702182,0.1536641,0.21950125999999992,0.06798033,0.00406539,7.585006,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Prof Intermed,209.1323,0.2083050776948372,0.36229410760556835,0.30008238803857656,0.06627857,0.01262591,0.015,0.03347981,0.01222333,0.06968651,0.10990081,0.1226296,0.12976365,0.14201713,0.15707622999999982,0.12604897,0.0032694800000000004,6.837335,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Total-CSP-,392.3378,0.175,0.285,0.38216506286164625,0.03057335,0.00787656,0.00792504,0.03726485,0.01862837,0.0712665,0.05086036,0.1475101,0.08599821,0.12887445,0.2540911800000003,0.15413113,0.0049999,7.481369,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Salaried,247.2799,0.165,0.28411031385891045,0.4014208190799171,0.02783312,0.00843743,0.00794102,0.026981,0.01406304,0.07766256,0.03924205,0.15257916,0.09228913999999999,0.1203691,0.2810518,0.14780223,0.00374831,7.643929,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Blue collar,145.0579,0.19163265151363698,0.285,0.34933981534270114,0.0349999,0.00692043,0.00789781,0.05479574,0.02641087,0.0603632,0.07066606,0.13886889,0.07527408,0.14337351,0.20621036999999987,0.16492001000000003,0.00929913,7.196648,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Far left,39.45573,0.1658388274656178,0.4949999,0.2763826698935744,0.01964999,0.03982897,0.0,0.0,0.0,0.10635985999999999,0.09016502999999998,0.19014518,0.21499990000000002,0.19053187,0.08610803,0.06221117,0,7.186313,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical left,188.0122,0.20471506636271478,0.4008407433134658,0.30872305095094893,0.0549133,0.02316387,0.01394019,0.03676854,0.00650667,0.06942252,0.08850398999999999,0.13802434,0.17431246000000003,0.11524656,0.19347649,0.06656658,0.01915476,6.998047,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Left,328.6782,0.14974829483671262,0.34997970659447447,0.4032975110609709,0.03115278,0.0084691,0.01183224,0.02322141,0.01036648,0.065,0.05341246,0.14279462,0.155,0.14086401,0.2609119300000002,0.08519695,0.01177802,7.651084,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PC/LFI,148.5565,0.21504033818782753,0.3749999,0.31731240302511166,0.06427903,0.01873771,0.01764261,0.04653405,0.00823481,0.05961214,0.08806279,0.1241813,0.16343768,0.09531949,0.22199291,0.06772332,0.024242149999999997,6.946406,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PS,97.5663,0.105,0.2609050461071087,0.5697310444282504,0.0,0.0,0.012997060000000001,0.0,0.00752476,0.085,0.01202802,0.10771773,0.1411594,0.20191654,0.36704854000000003,0.06184213,0.00276582,8.475722,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EELV,82.5555,0.0854295595084519,0.4090000060565317,0.36132892417828005,0.00836005,0.0,0.0,0.00871456,0.01756078,0.05079415999999999,0.03996927,0.21774358,0.15128719,0.15066652,0.2106624,0.14424151,0,7.931324,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EM,184.6373,0.01087192024580082,0.37112582343870926,0.5183706650822991,0.0,0.0,0.0,0.0,0.0049999,0.00564019,0.03058355,0.15757807,0.18296417,0.15577042,0.36283187999999994,0.09963182,0,8.69347,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,MoDem,50.25328,0.06890250745821964,0.4392250615283222,0.4781387403966468,0.02093463,0.00976734,0.0,0.0,0.01506946,0.02313107,0.07707915,0.09465529,0.2674908,0.1863867,0.2917519,0.0137338,0,8.157723,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Right,137.6963,0.185,0.3927727179306924,0.3944570042913281,0.01744076,0.01600246,0.04360366999999999,0.05612199,0.00589893,0.04273795,0.05733317,0.17237921,0.1630603,0.1549999,0.2394575899999998,0.027112949999999997,0.00385112,7.381673,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,UDI/PR,21.36597,0.09851094988900574,0.4449999,0.435,0.0,0.0,0.0,0.0,0.0,0.09851094999999999,0.04224927,0.2614098,0.14242925,0.20757101,0.22677407,0.02105565,0,8.020102,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,LR,98.20767,0.1446734252019216,0.40821312632709855,0.4082798217287917,0.01576517,0.022436939999999995,0.06113641,0.02239218,0.00827084,0.01467191,0.057924109999999994,0.16091615,0.18937289000000002,0.14651432,0.2617655,0.03343404,0.00539963,7.536212,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical right,233.9167,0.2895669270300068,0.29737137194565416,0.3090719901571799,0.07314877,0.01506494,0.025933100000000004,0.06877769,0.01273618,0.09390620999999999,0.05212031,0.11641439,0.12883672,0.1050456,0.20402635,0.10106675,0.00292307,6.626855,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Debout la France,18.12259,0.485,0.2449999,0.27252456740454867,0.04708307,0.0,0.0,0.30507267,0.0,0.12907548,0.07191444,0.1295354,0.04479447,0.1425309,0.12999367,0,0,5.8399,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Reconquete,48.59296,0.4090322960362983,0.2716177405122059,0.3018906442414704,0.13979085,0.024146379999999995,0.03586466,0.07348756,0.051202420000000005,0.085,0.05937428,0.02921491,0.18256896000000009,0.16270244000000003,0.13918825,0.01745929,0,5.928541,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,RN,167.2012,0.23407302100702626,0.3103975330320596,0.3151202862180415,0.05660607,0.01405849,0.02585756,0.041797350000000004,0.0029373500000000005,0.0928162,0.04786667,0.14033458,0.12219631,0.085,0.23012040999999997,0.1363196,0.00408941,6.958061,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,No preference,457.3271,0.20255814711177186,0.2549999,0.315,0.04832771,0.0016023400000000003,0.030066440000000003,0.00985673,0.01823956,0.09446536,0.05461854,0.08804033,0.11310224,0.11617560000000002,0.19753083000000002,0.21112807,0.01684591,7.132264,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-left,402.0259,0.14499990000000001,0.325,0.4349999,0.02335554,0.01125799,0.024350339999999998,0.01719525,0.00922009,0.06007954,0.04600676,0.11747489,0.15561191,0.15112984,0.28410309,0.07851382,0.021701439999999995,7.772168,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Left,61.24549,0.19952032386384697,0.2949999,0.29241761311730874,0.02559305,0.03844231,0.0,0.03068551,0.0,0.10479954,0.03941048,0.09454143999999999,0.16322454,0.10499990000000001,0.18741767000000026,0.17521617,0.03566939,7.194913,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Left,340.7805,0.13574271415177805,0.32303256788460605,0.4608996113333949,0.02295341,0.00637239,0.02872661,0.015,0.010877129999999999,0.05204239,0.04719222000000001,0.12159651,0.15424374,0.15940026,0.30126990000000037,0.06113434,0.0191911,7.861185,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Center,189.6228,0.06346689322170118,0.4218480056195774,0.4654569492698135,0.00342072,0.00258851,0.0,0.0,0.00658369,0.050873989999999994,0.08087303,0.14229555,0.19867938,0.17901429,0.28644266,0.04260067,0.0066276,8.234983,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-right,382.7945,0.18781474132987805,0.355,0.39871837239040786,0.04388146,0.015,0.03220545,0.02807499,0.01114517,0.05754555,0.07902034,0.12582135,0.15014612,0.14783245,0.25084807999999986,0.054613110000000006,0.0038659300000000005,7.319326,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Right,272.5218,0.1349999,0.365,0.42363620084705156,0.0249999,0.00418944,0.03028828,0.01935836,0.01565493,0.04172308,0.06567944,0.14779673,0.15082606,0.17143854,0.2524634500000001,0.07015156,0.00543023,7.674301,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Right,110.2727,0.315,0.3319685652024481,0.3371376596383329,0.08988790999999999,0.04158515000000001,0.03694342,0.04961682,0.0,0.09664831,0.11199028,0.07151256,0.14846576,0.08949374,0.24885615000000008,0.0149999,0,6.495,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Both left and Right,59.42807,0.1589868390476083,0.3238728769081682,0.24093361941587538,0.09939367,0.0,0.0,0.0,0.02809477,0.0314984,0.03713725,0.1639434,0.12279219,0.05879587,0.18213767,0.26730567,0.00890123,6.870989,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Neither left nor right,404.8103,0.2249999,0.24952206008592176,0.2582493577856097,0.04976183,0.00138801,0.02086232,0.029459530000000005,0.022785949999999996,0.10218645999999999,0.04041603999999999,0.1072971,0.1018089,0.08596814,0.17228112,0.24705152,0.01873264,6.861936,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,High risk,141.5349,0.18831418964509816,0.33846012538250286,0.38831079825541265,0.09465396999999999,0.00806665,0.01866713,0.04676943,0.0,0.02015698,0.11582048,0.06929536,0.1533443,0.12543161,0.26287905,0.08008413000000002,0.004831,7.049524,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Low risk,424.1823,0.19578459544398719,0.36335061599694285,0.316596897135972,0.021633640000000003,0.01057069,0.01408982,0.02858441,0.035,0.08620322,0.08458967000000002,0.14829459,0.13046645,0.12554199,0.19075745000000013,0.11981794,0.00445013,7.221488,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Zero risk,869.8028,0.15246570831917305,0.3049999,0.39508047111368233,0.0371187,0.00653083,0.0249999,0.013431719999999998,0.00620222,0.06395337,0.03492008,0.11433682,0.15637303,0.13716063,0.25814864000000015,0.12978884,0.01703522,7.637774,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Arthaud,2.675502,0.14547352235206704,0.39216565713649254,0.3286540245531493,0.0,0.0,0.14547352,0.0,0.0,0.0,0.0,0.08062323000000002,0.31154247,0.0,0.32865402,0.13370665,0,7.658134,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Poutou,9.002719,0.06288957813744936,0.4283480357434237,0.43797945931667975,0.0,0.0,0.0,0.0,0.0,0.06288958,0.08062329,0.12671827,0.22100645,0.08162109,0.35635833999999994,0.07078297,0,8.341906,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Roussel,25.26026,0.055,0.31930827315316634,0.4812539538389549,0.02571816,0.0,0.0,0.0,0.01545125,0.00924245,0.09800295,0.13742048,0.08388488,0.24851724,0.23273668,0.11466481,0.03436087,8.100223,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Melenchon,256.5266,0.20501788118659042,0.35887288101896647,0.3149999,0.04776101,0.01459134,0.01516022,0.03072068,0.01818669,0.07859789,0.06679553,0.1400698,0.15200743,0.10324511999999998,0.21368517,0.10747143000000002,0.011707229999999999,7.114033,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Hidalgo,18.6135,0.07499990000000001,0.2856433233943106,0.605,0.0,0.021051409999999996,0.0,0.0,0.01425133,0.04172221,0.0,0.10754007,0.17810326,0.29541392,0.30932141,0.03259623,0,8.493056,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Jadot,42.7641,0.1549999,0.4491935993040892,0.28617040929190607,0.01613896,0.0,0.0,0.0,0.03390084,0.10499990000000001,0.04357244,0.2469144100000001,0.15942723,0.12770508,0.1584654,0.10887574,0,7.471926,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Macron,307.6945,0.0349999,0.38091841095632195,0.545,0.00341909,0.0,0.0026534700000000002,0.0,0.00313939,0.02703252,0.05140826,0.16392045,0.16558969999999998,0.18578274999999997,0.35579284,0.03717723,0.00408439,8.514951,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Pecresse,55.438,0.085,0.32373083444568707,0.5318092283271402,0.01931422,0.00885387,0.0,0.00454833,0.015,0.03540479,0.06073408000000001,0.10145171,0.16154502,0.25932844,0.27213251999999993,0.05212165,0.00956537,8.188973,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Dupont-Aignan,12.84499,0.225,0.582019215273815,0.193865234616765,0.16810671,0.0,0.0,0.056009,0.0,0.0,0.24381195,0.25881476,0.07939251,0.0,0.19386523,0,0,6.016394,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Zemmour,71.01235,0.34048781655585264,0.254395045368869,0.345,0.09903704000000002,0.0165231,0.04707526,0.06122301,0.03295268,0.08367671,0.09337297,0.05308826,0.10793386,0.19609406000000001,0.14714215,0.06188088,0,6.263737,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Le Pen,254.1968,0.22677618286304155,0.33857243678913346,0.2978426164294751,0.0467393,0.01791555,0.02074714,0.04726063,0.00894687,0.0849999,0.04826953,0.11281958999999998,0.17748327,0.09619295,0.20181618,0.13472809,0.002081,7.002234,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Lassalle,39.34935,0.165,0.2825365603243764,0.4411981392322871,0.00942539,0.0,0.025,0.01659844,0.03172652,0.08231468,0.03433581,0.10238835,0.1458125,0.16213795,0.27891179,0.09397205,0.01737652,7.851284,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank/Null/NA,21.29055,0.2649999,0.1009964514772986,0.285,0.02742993,0.04476053000000001,0.0,0.0,0.02090758,0.17280315,0.01482029,0.0498384,0.03633775,0.028286,0.25591598,0.29887847,0.05002233,6.964576,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank,14.10501,0.265,0.09522729866905448,0.3149999,0.01969256,0.05550771,0.0,0.0,0.03155856,0.15557607,0.022370209999999998,0.04574985,0.02710723,0.0,0.3149999,0.25243801,0.07499990000000001,7.110563,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Null,3.760122,0.44006843394974954,0.15697884270776322,0,0.0,0.04522175,0.0,0.0,0.0,0.39484649999999993,0.0,0.11057758,0.04640125999999999,0.0,0.0,0.40295262000000004,0,5.300599,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Macron,585.0922,0.085,0.3769043579798192,0.48331664650460215,0.015,0.00340051,0.00759702,0.01026616,0.00952375,0.03833492,0.06073159000000001,0.13742908,0.17874362,0.16996928,0.3129653199999998,0.053890810000000004,0.00214794,8.155742,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Le Pen,376.2106,0.285,0.3012815162571177,0.2789512044583539,0.08383428999999999,0.0194011,0.02124225,0.045,0.015,0.09933891000000002,0.04228488,0.11544255,0.14355398,0.10248986,0.17611232000000013,0.13206039,0.00423947,6.541003,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Blank/Null/NA,88.74264,0.145,0.3735706983700282,0.3649999,0.0073092999999999995,0.01583914,0.0,0.02041376,0.022058130000000002,0.07724056,0.09261875,0.17194485,0.10900721,0.10345339,0.26214163,0.10104325999999998,0.01692965,7.636273,"q3v13b_groupe1. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
