Indicator,Category,BASE,ST Improbable,ST probable,Tout à fait improbable,Plutôt improbable,Plutôt probable,Tout à fait probable,No rep.,Question
Socio-Professional Category,Salaried,328.1974,0.755,0.2049999,0.46748237,0.28723625,0.15450546,0.05289018000000001,0.03788537,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Socio-Professional Category,Blue collar,237.3422,0.6677919055271251,0.24260215840250912,0.33251626,0.33527569,0.1834426,0.05915956,0.08960593999999998,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Far left,65.5295,0.6628259028376533,0.30088586056661504,0.39928338,0.26354237,0.23256091,0.068325,0.03628836,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Radical left,297.6857,0.6828342778977963,0.26842659892631726,0.47875864,0.20407566999999996,0.20865624000000002,0.05977036,0.04873852000000001,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Left,505.0977,0.7814040729150025,0.18270073294730904,0.56674303,0.21466103999999997,0.14070389,0.04199687,0.03589533,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,PC/LFI,232.156,0.688482313616706,0.25926471855131894,0.5011923,0.18729043999999997,0.20190897,0.0573557,0.05225284,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,PS,156.5141,0.844606332592399,0.13209436082755482,0.53030217,0.31260347,0.0912512,0.04084316,0.025,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,EELV,116.4276,0.8817264978407182,0.09806291635316712,0.74415336,0.13757296,0.08514061999999999,0.01292233,0.02021077,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,EM,230.1238,0.895,0.10379374058658862,0.695,0.19868962,0.09117823,0.012615539999999998,0.00251661,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,MoDem,60.60146,0.795896501503429,0.20410349849657086,0.55561615,0.24028035,0.14458556,0.05951792,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Right,203.5067,0.7492121880999495,0.242595403492858,0.39010337,0.35910842,0.179234,0.0633613,0.00819265,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,UDI/PR,45.07241,0.7968375775779464,0.19255400365766995,0.54888279,0.24795457000000004,0.16192234,0.03063167,0.01060843,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,LR,130.1298,0.7379510304326912,0.2529114007706152,0.38106729,0.3568838200000001,0.18351492,0.06939646,0.00913789,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Radical right,318.9996,0.6026731694961374,0.38180768878707055,0.3001085,0.30256496,0.25263533,0.12917242,0.015519300000000001,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Debout la France,28.30442,0.7249998999999999,0.275,0.17880461999999997,0.5449999,0.18846130000000016,0.08773418,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,Reconquete,63.15218,0.6339162005175435,0.355,0.3299628,0.3039534,0.24682917000000001,0.10692722,0.01232733,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,RN,227.5431,0.5787677147757941,0.40289703357298023,0.3069117,0.27185571,0.26239622,0.14050081,0.01833566,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Political similarity,No preference,647.701,0.731497249502471,0.19875745135486897,0.4249999,0.30649692,0.15691345,0.04184408,0.06974565,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Total-left,579.8448,0.7937120415669849,0.1759325943769781,0.5749999,0.21871193000000005,0.12821324,0.047719290000000004,0.03035564,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Very Left,74.55247,0.6949998999999999,0.28691953465793957,0.53287369,0.16434506,0.18673734,0.10018218,0.01586161,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Left,505.2924,0.8079488232951851,0.15955711979835835,0.58131846,0.22663035999999998,0.11957839,0.03997871,0.03249414,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Center,260.2607,0.8149999,0.1777372073463262,0.5800902099999999,0.2349999,0.15953354,0.01820365,0.0071727,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Total-right,535.9052,0.6912767407369811,0.29814788137902,0.37722877,0.31364391,0.205,0.09355212,0.0105752,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Right,392.9878,0.7380651511319181,0.2519921738028509,0.415,0.32306552,0.19038968,0.061602449999999996,0.00994235,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Very Right,142.9173,0.565,0.4249999,0.27703693,0.28558229,0.24365951,0.18140603,0.01231541,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Both left and Right,57.09072,0.7665124909967855,0.23348733384339873,0.48836571,0.27814696,0.08862761,0.14485973,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Politics,Neither left nor right,585.9814,0.715,0.2049999,0.4296917,0.28500000000000003,0.16387701,0.04292566,0.07850563,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,High risk,196.1573,0.7812347539449208,0.20978490221878057,0.47961946999999994,0.30161523,0.13370902,0.07607588,0.00898002,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,Low risk,649.2712,0.7026774019854878,0.25849275310532793,0.41458591999999994,0.28809132,0.18811646,0.07037628,0.03882977,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
Loss of job risk,Zero risk,1177.241,0.7613921873261295,0.2015800503040584,0.50892213,0.25246955,0.15485801,0.04672208,0.03702863,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Arthaud,5.881341,0.9338220654099124,0.0661778835813125,0.54035245,0.39346979,0.06617788,0,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Poutou,10.73745,0.5191853745535485,0.4808148117104154,0.48609083,0.0330945,0.32914286,0.15167195,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Roussel,38.20898,0.7737414084333055,0.2107451703761786,0.65229299,0.12144838999999999,0.19761341,0.01313175,0.0155134,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Melenchon,331.0276,0.7592342753293079,0.19935757622627234,0.55669527,0.20253857999999997,0.15282792,0.046529619999999994,0.04140845,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Hidalgo,30.12287,0.8241565295737092,0.17584357001839468,0.54487371,0.27928275,0.07912573,0.09671784000000001,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Jadot,66.71886,0.9343494478173037,0.059323660506189695,0.6528422399999999,0.28150706,0.0265643,0.03275936,0.00632674,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Macron,386.9499,0.8849999,0.105,0.62450048,0.26227039,0.08772650000000001,0.01589495,0.00960675,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Pecresse,62.3511,0.6559512181821971,0.2994917491431586,0.30959181,0.34635925,0.22802356000000001,0.07146828,0.044557110000000004,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Dupont-Aignan,21.94642,0.8120741332754956,0.1879260034210591,0.13806152,0.67369062,0.075,0.11324785999999999,0,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Zemmour,93.84444,0.5349999,0.435,0.24137168,0.29399728,0.30700583,0.12647196,0.031152860000000004,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Le Pen,333.3762,0.5984590381676916,0.3719941615508246,0.28254404,0.31591547,0.23221682,0.13977728,0.0295467,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Lassalle,41.76448,0.5886190849257551,0.3849999,0.29342566,0.29519319,0.33405683,0.05144388,0.02588032,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Blank/Null/NA,35.84971,0.6125522354295195,0.3007095454886525,0.37472939,0.23782276,0.18484398,0.11586562,0.08673811,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Blank,22.17033,0.6587723322115638,0.25096640419876476,0.38983425,0.26893795,0.1530592,0.0979072,0.0902618,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
1st round vote,Null,7.461995,0.528405473335214,0.4178906579272701,0.37994008,0.14846552,0.29594271,0.12194795999999998,0.05370379,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Macron,765.8798,0.8474050366650223,0.13749546599871154,0.5921277,0.25537689,0.11659854,0.02089697,0.0149999,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Le Pen,534.734,0.5887491724857593,0.38339529560491753,0.296905,0.2918438,0.25428344,0.12911189,0.02785531,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
2nd round vote,Blank/Null/NA,124.6971,0.7549549267785698,0.19920455247154903,0.46127143,0.29368357,0.1609788,0.0382258,0.04584079,"comp2v13b_i11_groupe3. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les experts inventent le réchauffement climatique, on n'a pas encore suffisamment de preuves"
