Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Total-CSP-,447.8876,0.14422573877910438,0.45716380627639613,0.2409582225540515,0.0349999,0.01135373,0.01934947,0.01132157,0.00735598,0.059686310000000006,0.08298093,0.18907073000000005,0.18527119,0.10353234,0.13742593,0.12671987,0.03093205,7.14712,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Salaried,229.7362,0.14629165973843045,0.4749999,0.2449999,0.047881,0.015,0.00746783,0.02207222,0.0034340700000000004,0.05047777,0.07312182,0.2399983700000002,0.16297993,0.12433839,0.12070814,0.11681664,0.01570382,7.044789,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Socio-Professional Category,Blue collar,218.1512,0.14205019271037703,0.43717834236071135,0.2349999,0.02176069,0.00755724,0.03186211,0.0,0.01148617,0.06938399,0.09336369,0.1350682,0.20877851999999986,0.08162146,0.1549999,0.13714905,0.04696898,7.261699,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Far left,69.35199,0.06928604355837518,0.5766440155502387,0.16231574609466864,0.0,0.00899578,0.02265949,0.00854858,0.0,0.02908218,0.24907436999999988,0.155,0.17256967,0.04206120000000001,0.12025452999999998,0.07148689,0.12026731,7.132324,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical left,231.0439,0.1463059184856211,0.5413166069305443,0.2049999,0.01669237,0.01780645,0.02276737,0.0156986,0.0009632499999999999,0.07237789,0.14769803,0.24099455,0.15262407,0.09126404,0.114015,0.06875845,0.03834032,6.979322,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Left,343.524,0.1249999,0.495,0.32883728647780064,0.013283589999999998,0.01135494,0.01193302,0.01281008,0.00994818,0.06725323,0.07515684,0.22503514,0.18560223,0.14351457,0.18532268,0.05458792,0.0041974,7.549366,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PC/LFI,161.692,0.17934072186626424,0.5261640650124929,0.22370649135393217,0.025,0.021585459999999997,0.022813620000000003,0.01876533,0.0013764,0.09094798,0.10344408,0.27657191999999997,0.145,0.11236777,0.11133866000000002,0.06758813,0.0032006499999999998,6.922241,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,PS,98.28263,0.065,0.45301616369036934,0.4249999,0.0071890800000000005,0.0,0.0,0.00607576,0.0037692099999999994,0.045,0.06257749,0.18358605,0.20685252,0.18443951,0.24262686000000014,0.0484781,0.00940542,8.131808,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EELV,83.5493,0.0949999,0.44622564162715905,0.41646369269401423,0.0,0.00491326,0.00491326,0.00920682,0.03380562,0.04785567,0.03521064,0.17003147,0.24098347,0.15565097,0.26081272,0.03661603,0,8.049957,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,EM,157.8256,0.09337756358917691,0.275,0.5827085719933901,0.020761219999999997,0.0,0.00873862,0.020351659999999997,0.03420922,0.00931683,0.01581847,0.13867275,0.11778836999999999,0.1649999,0.4177083999999999,0.05163456,0,8.362994,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,MoDem,40.06138,0.050220960935444564,0.3849999,0.515,0.0,0.0,0.0,0.0,0.02626055,0.023960410000000005,0.04086055,0.13269885,0.21272879,0.21804234,0.29668574,0.04876302,0,8.441605,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Right,147.8384,0.10462586175175055,0.41645648221301096,0.4169393743438782,0.03364825,0.01320148,0.01055398,0.01681391,0.0049999,0.02539986,0.03209054,0.18509,0.19927597,0.13551357,0.2814344000000001,0.05710885,0.00486929,7.833555,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,UDI/PR,17.12237,0.07198226647362485,0.5165538999566064,0.41146354155411896,0.0,0.0,0.0,0.03933062,0.0,0.03265167,0.0,0.26569167,0.25086223,0.05874415,0.35271944999999993,0,0,8.203883,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,LR,104.1246,0.045000000000000005,0.440900133109755,0.43420959120131075,0.0,0.00726889,0.00660404,0.01219252,0.0,0.01762592,0.03721304,0.19157596,0.21211116000000002,0.15172947,0.28248022,0.0742849,0.006913519999999999,8.268111,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Radical right,250.4902,0.285,0.34478474606990617,0.29283888152111337,0.10036185,0.0264993,0.02509636,0.0362896,0.03376127,0.0625571,0.07227029,0.14410173,0.12841265,0.07859006,0.21424886,0.07781099,0,6.455103,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Debout la France,26.59146,0.3642475065302921,0.2562882970698111,0.3528394078399606,0.18707149,0.04493227999999999,0.03281657,0.02041133,0.02784491,0.05117094,0.0326955,0.10779265,0.11580011,0.1214488,0.2313906,0.02662486,0,5.982381,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,Reconquete,47.79417,0.5036241867993523,0.20156372628711827,0.215,0.11881949000000001,0.04504081,0.09305796,0.0726488,0.0,0.17365639999999982,0.03176036,0.10015812,0.06964525,0.08694901,0.125,0.0832638,0,5.232425,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,RN,176.1046,0.21308182750478977,0.3970172272615253,0.3058409036447657,0.08225946,0.01868386,0.00548609,0.028819419999999995,0.04381731999999999,0.03401564,0.08924026,0.16151043,0.14626642,0.06984985,0.235991,0.08406016,0,6.863078,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Political similarity,No preference,473.0251,0.1549999,0.346226236197614,0.2799735151475049,0.03325794,0.01021492,0.01834595,0.00910726,0.014542200000000002,0.07125087,0.075,0.12465785,0.14667699,0.08707229,0.19290129,0.20609398000000023,0.01087846,7.276212,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-left,418.6148,0.105,0.48812918224582597,0.3249999,0.0113366,0.01160361,0.01577264,0.00587312,0.00369009,0.05578138,0.0872837,0.20701818,0.19443498000000004,0.12499990000000001,0.20300582,0.0558308,0.02336918,7.644458,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Left,56.09708,0.0849999,0.29654787735832244,0.37504857650344725,0.0049999,0.0,0.03999247,0.00787851,0.0,0.03486515,0.02922516,0.10812918999999999,0.15919347,0.01773084,0.35917015000000013,0.09013047,0.14868469,8.166877,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Left,362.5176,0.10629641153974317,0.5177754128351285,0.32142742862691354,0.012030490000000001,0.013399190000000002,0.01202479,0.0055628,0.005,0.05901804,0.09626791,0.22088036000000005,0.19988842,0.1423001,0.17912722,0.0505232,0.00397748,7.579376,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Center,194.1014,0.11021625810014764,0.3649999,0.485,0.005,0.0,0.00214254,0.0191439,0.0404996,0.04357194000000001,0.06292479,0.18294675,0.12135101,0.16677427000000003,0.31543625,0.04020895000000001,0,8.051029,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Total-right,407.3621,0.195,0.3816722272395984,0.3749999,0.06606822,0.01783019,0.01497782,0.03509882,0.02286021,0.03635851,0.03902705,0.18034402,0.16230113,0.11366772,0.26366002,0.04603875,0.00176714,7.226371,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Right,283.4199,0.1415168447945963,0.40612321153172376,0.40267144261923743,0.03284704,0.01703861,0.00520889,0.03145347,0.02395366,0.031015170000000005,0.04080945,0.19122764,0.175,0.1286778,0.27307956999999994,0.04714877,0.00253993,7.625797,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Very Right,123.9421,0.3113641773053708,0.3257600121346984,0.31937517598943377,0.1420356,0.0196403,0.03731656,0.04343472,0.02035983,0.04857724,0.03495125,0.15545638,0.13535248,0.07934415,0.24003103,0.043500550000000006,0,6.318908,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Both left and Right,50.70497,0.1249999,0.415,0.3166190612083983,0.04742939,0.0249999,0.0,0.012480409999999999,0.01703441,0.02381694,0.22747944999999997,0.13724408,0.05020662,0.19980211,0.11681703,0.14268966,0,6.930089,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Politics,Neither left nor right,410.2587,0.18074680683188438,0.3126363925981338,0.2460608391729414,0.04408793999999999,0.00814594,0.02974148,0.00830788,0.0137045,0.07675905,0.07419877,0.09241201,0.14602554,0.06875316,0.17730763999999996,0.24711725,0.01343859,7.009729,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,High risk,158.5112,0.2713698464209469,0.4049999,0.21988080337540816,0.08326882,0.0149999,0.04713917000000001,0.02158537,0.0074688,0.09676925000000001,0.05468339,0.13284348,0.21929732000000002,0.06805891,0.15182183,0.09623206,0.005831700000000001,6.492575,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Low risk,503.0857,0.155,0.4519573901623521,0.22417552317627,0.03213339,0.01176417,0.006161710000000001,0.015,0.02765032,0.06220664,0.09808094,0.2016956,0.15214674,0.06456319,0.15961233,0.14688891,0.02209606,7.082398,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
Loss of job risk,Zero risk,811.3203,0.1200851993965885,0.3549999,0.4299734642409416,0.02924842,0.00913838,0.01712604,0.0149999,0.01246103,0.03686089,0.05989415,0.14485413,0.15126628,0.15560587,0.2746180200000002,0.08784738000000002,0.006079510000000001,7.781813,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Arthaud,3.738047,0,0.17187167523575816,0.18863628520454667,0.0,0.0,0.0,0.0,0.0,0.0,0.17187168,0.0,0.0,0.18863629,0.0,0.63949196,0,7.569754,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Poutou,9.146254,0.215,0.2326713209582852,0.32415161442050483,0.0,0.06821103,0.0,0.0,0.0,0.145,0.08246663,0.04786909,0.10233557999999998,0.05229396000000001,0.2715894500000001,0.23023426000000002,0,7.313472,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Roussel,25.99691,0.2049999,0.4046396283250586,0.275,0.03223713,0.0,0.06846937,0.04288533,0.02281043,0.03957497,0.08172844,0.15416371,0.16813037000000003,0.06767804,0.205,0.11732221,0,6.941535,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Melenchon,223.5458,0.1632488286516678,0.4641460497133026,0.235,0.01554911,0.02061277,0.02055577,0.01857856,0.00357853,0.08437406999999998,0.06429045,0.22045152999999992,0.17886581,0.095,0.13825502,0.13575326,0.00413512,7.150175,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Hidalgo,18.42366,0.02696624883437927,0.415,0.4849999,0.0,0.0,0.0,0.0,0.0,0.02696625,0.09522929,0.13776893,0.17970474,0.19427854999999997,0.29293506,0.07311712,0,8.40029,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Jadot,55.33029,0.11634668822447886,0.3474639297932471,0.4826450394530735,0.0,0.007419080000000001,0.007419080000000001,0.01390239,0.02646825,0.06113789,0.055,0.15163412,0.14088889,0.2610645100000002,0.22152152000000003,0.05354427,0,7.986691,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Macron,300.2444,0.040641723875616,0.3549999,0.5359776901750707,0.01062053,0.0,0.0,0.00261799,0.00761569,0.01978749,0.0443532,0.14742586,0.16347469,0.17927775,0.3566388000000001,0.065,0.003188,8.502929,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Pecresse,52.6386,0.052353140091111854,0.39118574582150745,0.4911925849091731,0.0,0.0,0.01306348,0.00635764,0.00778145,0.0249999,0.02857282,0.1641644,0.19844867000000002,0.24071138000000003,0.25063164000000027,0.06526862,0,8.324818,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Dupont-Aignan,24.39966,0.5233888505003758,0.095,0.2549999,0.32022777000000013,0.08935264,0.0,0.0,0.0,0.11283145,0.0,0.075,0.0157223,0.09355655,0.1638179,0.06645576,0.06303563,4.339575,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Zemmour,73.75994,0.42338307216627347,0.23261393650808282,0.23578096728386713,0.10770688,0.03944632,0.07212951,0.09126344,0.031125080000000003,0.08171185999999998,0.06082702,0.07102278,0.10076415,0.06808737,0.1676936,0.09846227,0.0097596,5.549041,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Le Pen,248.3878,0.25333309445955077,0.3914224853233532,0.24622268082409846,0.08128994,0.01836905,0.01529481,0.03479166,0.03957558,0.06401204,0.07417152,0.14976976,0.16748125,0.08753204,0.1586906,0.10902174,0,6.554209,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Lassalle,26.74103,0.22019331342136036,0.4096536296470256,0.1766588272777825,0.03429875,0.02644706,0.03589297,0.06204866,0.024798679999999997,0.03670722,0.03356965,0.12976673,0.24631714,0.07529658,0.10136225,0.19349419,0,6.619574,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank/Null/NA,23.13231,0.2349999,0.26759026660113067,0.245,0.0149999,0.03239182,0.03538104,0.01396066,0.06322382,0.07554131,0.0370423,0.10082119,0.12972678,0.09831539,0.1460714,0.21426468999999998,0.0382597,6.805046,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Blank,17.723,0.21124747503244373,0.26071065846639957,0.28219071263330137,0.00852473,0.022696440000000002,0.04617983,0.01822165,0.04466743,0.0709574,0.02941862,0.09201665,0.13927535,0.0915362,0.19065445999999997,0.19591417999999997,0.049937100000000005,7.118462,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
1st round vote,Null,3.65668,0.32383883741536035,0.2835643261100233,0.17829454587221194,0.05394535,0.0,0.0,0.0,0.18346477999999997,0.08642881,0.0917465,0.19112000999999995,0.0,0.17829455,0.0,0.215,0,5.935944,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Macron,577.0304,0.0649999,0.395,0.4686279960293253,0.011314680000000002,0.0021712,0.00129329,0.011131959999999998,0.00837004,0.03142507,0.05052441,0.17628898,0.16594478,0.16898621,0.29964193,0.07035186,0.00255567,8.209301,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Le Pen,420.5469,0.28499990000000003,0.33993901750316075,0.24744968991567884,0.09230802,0.029914169999999997,0.02754879,0.03472873,0.02999504,0.07224726,0.06371235,0.13729715,0.1389295,0.08844935,0.15900034,0.11830255,0.0075670600000000005,6.304838,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
2nd round vote,Blank/Null/NA,87.59814,0.2149999,0.36542910614312135,0.2750655436291227,0.01433081,0.03331138,0.04292498,0.02705692,0.01929506,0.07912615,0.04884728,0.105,0.2111159600000001,0.115,0.16053149000000003,0.13926449,0.00419548,7.040143,"q3v13b_groupe4. Les pays européens ont pris des sanctions économiques et financières contre la Russie. Vous personnellement, approuvez ou désapprouvez ces sanctions ?"
