Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Political similarity,Radical left,828.7407,0.405,0.373357432547961,0.1839400430074208,0.12740982,0.06863978,0.04508197,0.022355509999999995,0.02983871,0.10794014,0.058533520000000006,0.13311836,0.18170557000000004,0.09180442,0.09213562,0.03164483,0.00979238,5.601294,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,Left,1430.296,0.325,0.374989163082327,0.26432668482607796,0.08762584999999999,0.04556356999999999,0.0458772,0.03542945,0.030362460000000004,0.07261154,0.06959863,0.12296168,0.18242895,0.11429913999999998,0.15002769,0.03014288,0.01307187,6.265598,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,PC/LFI,641.3963,0.38189244309641324,0.3903549178565576,0.185,0.13216275,0.05965996,0.04830174,0.0265855,0.02406021,0.09112237,0.06082831,0.14150255,0.18802416000000002,0.08833931999999999,0.09642541,0.03099653,0.01199161,5.649731,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,PS,449.3176,0.255,0.3349999,0.3687086817876709,0.04880708,0.04557269,0.07327612,0.030652590000000004,0.01868862,0.03669565,0.07317681,0.08159478,0.18141272,0.15998848,0.20872013,0.0346519,0.00676276,6.813099,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,EELV,339.583,0.295,0.3949999,0.2749999,0.055,0.01892647,0.00504486,0.05845407,0.05771214000000001,0.08517034,0.08142911,0.14267605,0.17320523,0.10287744,0.17347982000000023,0.02256438,0.02346009,6.704615,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,EM,672.9198,0.14844587720557487,0.3899393360100267,0.435,0.04340656999999999,0.012567990000000001,0.015,0.012538099999999998,0.025149239999999996,0.03982536,0.06946843,0.12671413,0.19375697,0.19770603,0.23680549000000015,0.02294675,0.00411494,7.586823,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,MoDem,161.1257,0.0849999,0.4323686413775084,0.43651962411955386,0.010270520000000002,0.012480710000000002,0.0,0.01650688,0.01394351,0.03392018,0.09117136,0.13065358,0.21054369,0.20874019000000002,0.22676938000000013,0.045,0,7.939022,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,Right,573.0042,0.2049999,0.3598210972973671,0.385,0.04895345,0.01163765,0.01559469,0.0449999,0.02082103,0.06478521,0.05002745,0.11376986,0.19602387000000002,0.19673164000000007,0.18704871999999997,0.04916604000000001,0.00044049,7.24906,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,UDI/PR,89.32552,0.2149999,0.49559353250896276,0.27668934924756106,0.09793703,0.0,0.0049999,0.01103145,0.01946693,0.08383843,0.07801487,0.18778463000000004,0.2312904100000002,0.15866205,0.1180273,0.008947,0,6.833449,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,LR,397.5368,0.20672247198246801,0.3249999,0.4184090630100156,0.03330622,0.007236560000000001,0.0165888,0.05889115,0.023863099999999998,0.06683663,0.05046084,0.08463388000000001,0.19219705,0.20691184,0.2114971,0.0469423,0.00063492,7.409185,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,Radical right,1008.8,0.255,0.32133257335448057,0.37728994845360825,0.09699251,0.02943554,0.013828469999999999,0.01852855,0.02621292,0.06887469,0.04671372,0.10499990000000001,0.16915632,0.15603351,0.22193800999999996,0.0449999,0.00228596,6.877241,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,Debout la France,86.14185,0.1949999,0.36915099919493255,0.335,0.07037013,0.04401605,0.020441399999999995,0.01766306,0.00818633,0.0349999,0.01900561,0.17147948,0.178666,0.18824355999999995,0.14579452,0.10113396,0,6.941239,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,Reconquete,205.4045,0.2649999,0.2990953460123804,0.405,0.11052436,0.01261385,0.02460696,0.00773497,0.04197022,0.07131509,0.031025689999999998,0.10210477,0.16596482,0.14720982,0.25703892,0.02188944,0.00600121,6.926558,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,RN,717.2537,0.2549999,0.3219580463649055,0.375,0.09631462000000002,0.03250175,0.00994755,0.021723509999999998,0.02386538,0.07217679,0.05453413000000001,0.09849571,0.16892823,0.155,0.21983062999999992,0.04518516,0.0014965399999999998,6.855593,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Political similarity,No preference,1860.95,0.525,0.24462468094252937,0.12223901770601038,0.27634412,0.05610414,0.04082197,0.03993828,0.02945242,0.07598872,0.04954921000000001,0.09499990000000001,0.09963562,0.05991703,0.06232193,0.10235971,0.012566950000000002,4.158123,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Total-left,1649.278,0.3649999,0.33690857453988954,0.255,0.10951295,0.07121152,0.05255504999999999,0.03255397,0.03316714,0.07030598,0.05883878,0.10766626000000001,0.17040347,0.11587573,0.13836079,0.02505595,0.01449249,5.887434,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Very Left,217.9165,0.4949999,0.295,0.1890580566409611,0.23449803,0.04056429,0.052527229999999994,0.01537014,0.05128652,0.10342962,0.03884795,0.08539179,0.16765844,0.08001147,0.10904663000000002,0.01942282,0.00194555,5.003607,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Left,1431.362,0.3497630927745741,0.3437609773069286,0.2641595207920847,0.09048466,0.07587738,0.05255928,0.0349999,0.030408550000000003,0.06526309,0.06188224,0.11105744,0.17099179,0.12133583,0.14282362,0.02591354,0.01640268,6.024935,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Center,776.1196,0.205,0.4153010695774208,0.34278196298611713,0.05356949,0.01836249,0.01835307,0.03062549,0.01640806,0.06721592,0.086466,0.13042011,0.19841465,0.16475889,0.17802308,0.03465184,0.00273028,7.096041,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Total-right,1622.94,0.2224880155766695,0.355,0.3849999,0.07112191,0.01950287,0.02148468,0.02903947,0.02339292,0.05794614,0.05340177,0.125,0.17541535999999996,0.17361702,0.2130960700000001,0.035,0.00198179,7.090598,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Right,1193.119,0.215,0.3749999,0.3700588122391815,0.06313369,0.01721408,0.02313613,0.035,0.025,0.05284544000000001,0.06228193,0.13084898,0.18307788,0.1869122800000001,0.1815746,0.03776643,0.00120856,7.069005,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Very Right,429.8207,0.24394939564334617,0.2901039898729866,0.43709225730636053,0.09329602,0.02585627,0.01690051,0.014440339999999998,0.02135113,0.07210497,0.02875176,0.1072067,0.1536155500000001,0.13234858,0.305,0.025,0.00412817,7.14991,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Both left and Right,200.4265,0.24185070337505268,0.41707593556740247,0.246492255265646,0.05839551999999999,0.05450257,0.005,0.00222331,0.04760583000000001,0.07416574,0.067644,0.12049075,0.22878179000000023,0.12160892,0.125,0.08321155,0.011370019999999998,6.689149,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Politics,Neither left nor right,1673.316,0.507181608255703,0.23076286845999203,0.13731960968519993,0.28236055999999987,0.03601172,0.02780562,0.03841858,0.029407839999999998,0.09329965,0.04558014,0.0849999,0.10005988,0.05973928,0.07758033,0.11491129,0.00982521,4.312166,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Loss of job risk,High risk,556.2398,0.415,0.2762668187353728,0.24285281276169018,0.18972609,0.028934280000000003,0.01244363,0.04514039,0.026781310000000003,0.10897464,0.05662195,0.0902603,0.12938465,0.10308311,0.1397697,0.06486648,0.00401345,5.556015,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Loss of job risk,Low risk,1874.312,0.3645621433357947,0.375,0.19093123236686319,0.12242135,0.05090494000000001,0.03084863,0.02935375,0.03827053,0.09276284,0.07578066,0.12860244,0.16708275,0.09179752,0.09913366,0.06151174,0.01152941,5.746356,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
Loss of job risk,Zero risk,3478.817,0.316878122649165,0.3065087930753472,0.3149999,0.13833734,0.03530355,0.03218275,0.03153009,0.02217776,0.05734679,0.04738989999999999,0.10155813999999999,0.15756054,0.14209066,0.17477079,0.05282163,0.00693192,6.223844,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
1st round vote,Arthaud,24.07418,0.2449999,0.49602312519055686,0.160778477190085,0.0,0.014830250000000001,0.0,0.0724605,0.02358858,0.13597693,0.18599433,0.10354787,0.20648121999999997,0.07707116,0.08370736,0.09634181,0,6.672673,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
1st round vote,Poutou,32.85668,0.42262699700639267,0.375,0.11319542936170059,0.07124153,0.09064242,0.06821544,0.05160065,0.0,0.14092696,0.08741553,0.15617495999999984,0.125,0.03359859,0.07959684,0.08268352,0.012903559999999998,5.30948,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
1st round vote,Roussel,98.04205,0.2249999,0.455,0.255,0.08153018,0.011380669999999999,0.03298168,0.02202288,0.01132263,0.07425822,0.05929424,0.09966052,0.29584245,0.14533131,0.10738984,0.05622265,0.00276244,6.760791,"q20v13b. Dans quelle mesure vous sentiriez-vous coupable si vous ne votiez pas lors d'une élection ?La note 0 signifiant que vous ne ressentez pas du tout coupable et la
note 10 signifiant que vous ressentez extrêmement coupable. Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner
une note.Pas coupable du toutExtrêmement coupable"
