Indicator,Category,BASE,ST D'accord,ST Pas D'accord,Tout à fait d'accord,Plutôt d'accord,Pas vraiment d'accord,Pas du tout d'accord,No rep.,Question
Socio-Professional Category,Cadres/Prof Lib,597.9521,0.335,0.6522871982555124,0.105,0.23009903,0.29935358,0.35273475,0.01281264,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Prof Intermed,896.9079,0.31528253904330644,0.6649999,0.09870196,0.21658054000000002,0.30468379,0.36033598999999994,0.01969674,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Total-CSP-,1674.09,0.37379704794843766,0.595,0.14165129,0.23214552,0.3165426,0.27671738,0.03294267,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Salaried,956.6466,0.3449999,0.6191099200059875,0.12325994,0.22319224,0.32708585000000023,0.29146197,0.035,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Blue collar,717.4432,0.4102588190953653,0.5587918318829979,0.16617469,0.24408399,0.30173455,0.25705714,0.03094984,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Far left,187.3446,0.6097266748014087,0.37269400879448883,0.18566171999999997,0.42406501,0.1627558,0.20993821,0.01757975,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Radical left,828.7407,0.4174777466582732,0.5675533975826215,0.15951901,0.25795849,0.3005355,0.26701802,0.01496954,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Left,1430.296,0.275,0.714939425125988,0.0873824,0.18629969,0.32172816,0.39321148,0.01137925,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,PC/LFI,641.3963,0.36132372450542666,0.6244696141839297,0.15188302,0.20944056,0.33998613000000005,0.28369029,0.015,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,PS,449.3176,0.20852851079058554,0.7871452175476767,0.03870449,0.16982402000000002,0.31214529000000013,0.475,0.0043262,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,EELV,339.583,0.19435325089889657,0.7902760149948613,0.02996275,0.16439053,0.29810915,0.49216716,0.01537021,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,EM,672.9198,0.17796994530403176,0.8198280092219012,0.0424787,0.13549121,0.31335473,0.50647239,0.00220239,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,MoDem,161.1257,0.11086542990969163,0.8793302371999006,0.04199033,0.06887511,0.41433026,0.465,0.0098043,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Right,573.0042,0.2492166724083349,0.743200137101962,0.09655444000000002,0.15266213,0.3049999,0.43820007999999994,0.00758345,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,UDI/PR,89.32552,0.12882119242071025,0.8711789195293798,0.03566898,0.09315221,0.32273543,0.5484436,0,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,LR,397.5368,0.2081524528043693,0.7840728204281967,0.06722407,0.14092834,0.32159765,0.46247542,0.00777513,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Radical right,1008.8,0.5077912371134021,0.47380660190325136,0.24042902,0.26736201,0.27142377,0.20238273,0.0184027,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Debout la France,86.14185,0.565,0.42186823245611743,0.29504706,0.26852198,0.21732212999999997,0.20454611,0.01456256,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Reconquete,205.4045,0.5823499485162204,0.39676448179080787,0.26915009,0.3132,0.21590929,0.18085514,0.02088556,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,RN,717.2537,0.4797402927304523,0.502107413318328,0.22564443,0.25409573,0.29381947,0.20828795,0.01815287,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,No preference,1860.95,0.285,0.6549999,0.08855504,0.195,0.3235268,0.3337964700000001,0.05912169,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Total-left,1649.278,0.2509887963096579,0.7372298666446772,0.08687747,0.16411133,0.305,0.43222963000000003,0.01178157,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Very Left,217.9165,0.3408551440574715,0.6185011231366142,0.15829999,0.18255515,0.18906251,0.42943862,0.04064424,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Left,1431.362,0.23730712426346373,0.7549999,0.07600376,0.16130329,0.32207625,0.43322912,0.0073874,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Center,776.1196,0.2349999,0.7557292716225695,0.05055454,0.18458263,0.315,0.44072923,0.0091336,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Total-right,1622.94,0.375,0.6109842631274107,0.155,0.21965797000000004,0.2908837,0.3199316099999999,0.01452672,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Right,1193.119,0.3049999,0.6766273104359247,0.11339431,0.19351263,0.30971596,0.36691143,0.01646495,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Very Right,429.8207,0.5620839108028068,0.428769251922953,0.26984996,0.29223395,0.23860833,0.19016086999999998,0.00914648,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Both left and Right,200.4265,0.3341686353850414,0.6593244905239576,0.09291360999999998,0.24125502,0.32852542,0.33079921999999995,0.00650712,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Neither left nor right,1673.316,0.3307706972263457,0.6062871567593927,0.11750523999999998,0.21326545999999996,0.32050759999999995,0.28578027,0.0629425,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,High risk,556.2398,0.5009992093338161,0.48124567857244305,0.26160426,0.23939494999999997,0.26409203,0.21715382,0.01775481,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,Low risk,1874.312,0.3901428897643509,0.5911955960373727,0.11910637,0.27103657,0.3148669,0.27632913,0.01866125,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,Zero risk,3478.817,0.23488864174229343,0.735,0.08169317,0.15319541,0.30735074000000007,0.425,0.03276068,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Arthaud,24.07418,0.5886327177083498,0.3847740608402862,0.27166819,0.3170580900000001,0.1949999,0.18968048,0.02659334,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Poutou,32.85668,0.36686908111227307,0.6249998999999999,0.145,0.22307762,0.24277581,0.38174763000000006,0.00739894,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Roussel,98.04205,0.22588470967304336,0.7229957961915321,0.06735344,0.15853126,0.3149999,0.4079961899999999,0.05111921,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Melenchon,942.3053,0.310761172626324,0.6702256688994532,0.09626505,0.21449609,0.3181886,0.35203707,0.01901281,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Hidalgo,75.31895,0.16800513018304158,0.8319950025856707,0.04606165,0.12194346999999998,0.31364643,0.5183487,0,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Jadot,198.8808,0.18899330654341695,0.8026571695206376,0.02393449,0.16505882,0.29494416,0.50771367,0.0083492,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Macron,1195.294,0.1849999,0.7963275980637399,0.044571870000000006,0.14200933,0.30029156,0.49603679,0.01709156,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Pecresse,205.1207,0.11470982694579339,0.8788591302584283,0.0183737,0.09499990000000001,0.35064033,0.5295551100000002,0.00643096,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Dupont-Aignan,88.56025,0.5559759598691286,0.42200513209933355,0.29097593999999993,0.265,0.2118053,0.21019984000000003,0.02201892,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Zemmour,303.4525,0.5778696830640709,0.4049999,0.25682995,0.32241904000000005,0.21869505,0.1849999,0.01705606,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Le Pen,993.0248,0.46499543616634753,0.5211283746387804,0.17312458,0.29187096,0.3193568,0.20064766,0.015,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Lassalle,134.5409,0.305,0.6727573548266735,0.10809055,0.19670658,0.33499989999999996,0.33775791000000005,0.02244506,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Blank/Null/NA,96.61228,0.2516639706670829,0.6756709395534398,0.07794988,0.17371415000000004,0.33836899,0.33730195,0.07266475,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Blank,63.86856,0.2606706648779932,0.7019240765722603,0.09595571,0.164715,0.36266028,0.33926378999999995,0.03740498,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Null,19.09123,0.20344126596348167,0.7181491187314804,0.0331332,0.17030804,0.28989175,0.42825737,0.07840988,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Macron,2287.563,0.205,0.7849999,0.04738982,0.15562771,0.30485639,0.48084665000000004,0.011281159999999998,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Le Pen,1619.66,0.4923030142128595,0.495,0.20314671,0.28812371,0.295,0.20090352,0.01282606,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Blank/Null/NA,370.4173,0.25381835567615224,0.7077685086522686,0.05714093,0.1949999,0.3784316100000001,0.33101397,0.03841359,"q5v13b. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
