Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Political similarity,Radical left,828.7407,0.4961421588200025,0.47396236241323736,0.16039806000000004,0.3357441,0.23328612,0.24067625,0.02989612,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,Left,1430.296,0.555,0.4149999,0.16760202,0.38549391,0.22378815,0.19338941,0.029727279999999995,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,PC/LFI,641.3963,0.4615553597674324,0.5062180745351976,0.15732177,0.30416680000000007,0.245,0.26128433,0.0322271,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,PS,449.3176,0.6397935446997848,0.33577562953242873,0.18158452,0.45820907,0.19071198,0.14506367,0.024431000000000005,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,EELV,339.583,0.6112808945088535,0.3567054298949005,0.16851827,0.44276274000000004,0.2276129,0.12909253,0.03201332,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,EM,672.9198,0.8873993602209357,0.10499990000000001,0.41639271,0.47100576,0.07465083,0.030969310000000003,0.00698077,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,MoDem,161.1257,0.8049999,0.1579400430843745,0.26494544,0.54134685,0.13290729,0.02503274,0.03576732,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,Right,573.0042,0.885,0.10215788994216797,0.49610823,0.38809331999999996,0.07250497,0.02965292,0.013640899999999997,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,UDI/PR,89.32552,0.9165339311766671,0.0834661024083599,0.515,0.40153389000000006,0.060432639999999996,0.02303347,0,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,LR,397.5368,0.8843712078982373,0.09828752960732189,0.52069695,0.36367476,0.06632078,0.03196675,0.01734136,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,Radical right,1008.8,0.7877245241871531,0.2049999,0.46755507,0.32138214,0.12934149,0.07499990000000001,0.0067214,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,Debout la France,86.14185,0.8498893395022279,0.13940192833100287,0.36316877,0.48672068,0.11356299,0.02583892,0.01070867,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,Reconquete,205.4045,0.8753464505402753,0.12235131168012384,0.55974236,0.31560385,0.07430003,0.04805128,0.0023023,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,RN,717.2537,0.7549999,0.2373271828364218,0.45198526,0.30317989,0.14699903,0.090328,0.00750805,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Political similarity,No preference,1860.95,0.6724092533383487,0.26133716650098066,0.27811053,0.39429888,0.13924383,0.12209339,0.06625422,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Total-left,1649.278,0.5349999,0.435,0.15383077,0.3827887599999999,0.21992514,0.215,0.02845533,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Very Left,217.9165,0.44283695819270225,0.5488767486629053,0.17215755,0.27067946,0.15917436,0.38970243,0.0082867,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Left,1431.362,0.5511541454921955,0.4173197975075487,0.15104055,0.40011353,0.22917410000000002,0.18814577,0.03152588,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Center,776.1196,0.8128413455864277,0.1783319220388198,0.34080778,0.4720329200000001,0.11616389,0.06216792,0.00882696,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Total-right,1622.94,0.855,0.1349999,0.47744999,0.37770645,0.09091414,0.0449999,0.00892952,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Right,1193.119,0.8838020348347483,0.10672799611773848,0.48009693,0.40215049999999997,0.085,0.02328358,0.00946899,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Very Right,429.8207,0.7741400076822731,0.2184275908535815,0.46428592,0.30985409,0.11164921,0.10677835999999999,0.00743205,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Both left and Right,200.4265,0.7703113111290174,0.20633464137726298,0.3367644,0.43312702,0.13175433,0.075,0.02335425,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Politics,Neither left nor right,1673.316,0.665,0.2620836112246581,0.29773539,0.36524344,0.14115146,0.12093221,0.07493839,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Loss of job risk,High risk,556.2398,0.5471199651661028,0.4249999,0.25333031,0.295,0.16229052999999996,0.2621167500000001,0.02726241,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Loss of job risk,Low risk,1874.312,0.6749999,0.28782758686920856,0.27265791,0.4017149799999999,0.165,0.12369979,0.03692732,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
Loss of job risk,Zero risk,3478.817,0.745,0.22277328758598108,0.345,0.3997981300000001,0.1341688,0.08860452,0.03242855,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Arthaud,24.07418,0.6990219396880808,0.28399218581899777,0.27876679,0.42025481,0.20188483999999998,0.08210734,0.01698589,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Poutou,32.85668,0.5582779513937501,0.43432324872750383,0.20194091,0.35673291,0.1849999,0.24892734000000002,0.00739894,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Roussel,98.04205,0.5704538001806367,0.38837111219114656,0.15056988,0.41988412,0.24034901000000003,0.1480221,0.04117471,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Melenchon,942.3053,0.4643392115060799,0.49023527725037735,0.11115156,0.35318766000000007,0.22620556,0.26402982,0.04542499999999999,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Hidalgo,75.31895,0.5604643984017302,0.4014111986425727,0.14777596,0.41268857,0.24391604000000003,0.15749503,0.03812463,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Jadot,198.8808,0.6453247372295365,0.32161671714916673,0.13804827,0.50727672,0.21873258,0.10288419,0.03305833,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Macron,1195.294,0.875,0.10499990000000001,0.3865846499999999,0.485,0.08471974,0.023010190000000003,0.02068542,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Pecresse,205.1207,0.909310956914636,0.08025294375457961,0.49319011000000007,0.4161207,0.05895032,0.02130261,0.0104357,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Dupont-Aignan,88.56025,0.7446000886402195,0.2359057251983819,0.36393460999999994,0.38066548,0.11848126,0.11742447,0.01949425,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Zemmour,303.4525,0.8320181906558688,0.15912981438610654,0.48728121,0.34473731,0.10286935,0.05626049999999999,0.00885186,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Le Pen,993.0248,0.7653504726165952,0.22006036505835502,0.41027072,0.35507945,0.12546585,0.09459438,0.014589400000000002,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Lassalle,134.5409,0.705,0.2843853430443828,0.37632787,0.32618089,0.21314433,0.07124099,0.01310536,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Blank/Null/NA,96.61228,0.6330165275056132,0.30682269376108295,0.24866259,0.38435373,0.18020121,0.12662148,0.0601605,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Blank,63.86856,0.6593539920110928,0.30269948156025434,0.28142,0.3780518200000001,0.17758221,0.12499990000000001,0.03794607,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
1st round vote,Null,19.09123,0.5447820805678838,0.3994387475296249,0.21081607,0.3339659099999999,0.22656492,0.17287388,0.05577959,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
2nd round vote,Macron,2287.563,0.7759121825278692,0.1949999,0.31040282,0.46551068,0.13129422,0.06498776,0.02780655,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
2nd round vote,Le Pen,1619.66,0.7527277329809959,0.23106003729177726,0.40457929000000004,0.34814770000000006,0.13440636,0.09665362,0.01621246,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
2nd round vote,Blank/Null/NA,370.4173,0.58140993954656,0.3705631459437775,0.2273525,0.35405771,0.19795738000000002,0.17260584,0.04802681000000001,"q27_i25. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- Il faudrait assujettir le RSA à des obligations d'activité"
