Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Socio-Professional Category,Total-CSP-,1674.09,0.4837434665997647,0.48787920601640294,0.10499990000000001,0.3787437700000001,0.27946908,0.20841024000000002,0.02837701,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Socio-Professional Category,Salaried,956.6466,0.495,0.4749999,0.10573560000000001,0.38744705,0.2639216,0.2148782,0.02801711,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Socio-Professional Category,Blue collar,717.4432,0.47115757735246494,0.4999860616143549,0.10662294,0.3645345,0.30020035,0.19978557,0.028856899999999998,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Far left,187.3446,0.7634060442628183,0.225,0.20232507,0.56108102,0.18600323,0.03732694,0.01326404,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Radical left,828.7407,0.7129648634367783,0.275,0.2086281,0.50433712,0.19614326,0.07604882,0.01484357,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Left,1430.296,0.7149998999999999,0.2698239385413928,0.2049999,0.5100894100000001,0.18790418,0.08191969,0.01508682,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,PC/LFI,641.3963,0.698231187177101,0.2864640784488467,0.21046894,0.48806716,0.19910498,0.08735902,0.0149999,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,PS,449.3176,0.6801456252770869,0.3059955808541664,0.17914043,0.5004540599999999,0.21154644,0.095,0.013859070000000001,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,EELV,339.583,0.7931672080168912,0.19053312444969267,0.22898526,0.5642500199999999,0.1354655,0.054999900000000004,0.01629932,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,EM,672.9198,0.6182983469946939,0.35978923491328385,0.10801859000000001,0.51027923,0.27303759,0.08675171,0.02191233,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,MoDem,161.1257,0.5849998999999999,0.40717917749930643,0.0849999,0.50105519,0.35818221,0.04899696,0.00676574,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Right,573.0042,0.2965416309339443,0.6835942912809365,0.05818114,0.23836056,0.40499989999999997,0.2785941700000001,0.01986423,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,UDI/PR,89.32552,0.47164852776675686,0.5172732271807654,0.04404927,0.42759919,0.32596596999999994,0.19130725,0.01107856,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,LR,397.5368,0.2728315969741669,0.705,0.0683501,0.2044816,0.435,0.2685736799999999,0.023594620000000004,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Radical right,1008.8,0.1989972244250595,0.7907976804123712,0.06226829,0.13672898,0.3149999,0.47579714000000006,0.010205690000000002,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Debout la France,86.14185,0.225,0.7638579854043069,0.025906509999999997,0.19847623,0.3588580900000001,0.40499989999999997,0.01175927,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,Reconquete,205.4045,0.06993167140934108,0.9177861244519959,0.03127988,0.03865178,0.23704948000000003,0.68073679,0.01228219,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,RN,717.2537,0.235,0.7549999,0.07550966,0.15740009,0.33266591,0.4249999,0.00942444,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Political similarity,No preference,1860.95,0.43944813133077193,0.503989521480964,0.07290964,0.36653860000000005,0.31452505,0.18946441,0.056563260000000004,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Total-left,1649.278,0.7215066228980196,0.2606281657792076,0.20302726000000001,0.51847924,0.18866655999999998,0.07196155,0.01786536,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Very Left,217.9165,0.7969896726498452,0.1949999,0.24546604,0.55163593,0.12499990000000001,0.07139648,0.00650165,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Left,1431.362,0.7100146573682967,0.2703898105440832,0.19656614000000003,0.51344831,0.19834221,0.0720476,0.01959542,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Center,776.1196,0.6193116370208921,0.3690654120833954,0.10940121,0.50963123,0.275,0.09434497,0.01162259,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Total-right,1622.94,0.2674288020505995,0.7149998999999999,0.05957074,0.20785802,0.36187561,0.35466684000000004,0.01602784,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Right,1193.119,0.28499990000000003,0.69545720083244,0.054999900000000004,0.22918359,0.4000672100000001,0.29718637,0.01856293,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Very Right,429.8207,0.21593638928976663,0.7749999,0.06727501,0.14866138,0.2608476,0.51422488,0.0089908,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Both left and Right,200.4265,0.5349999,0.4496488238830693,0.09176925,0.4435820200000001,0.30092922,0.14871951,0.015,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Politics,Neither left nor right,1673.316,0.40863763927435104,0.5303776453461271,0.07061876,0.33801887999999997,0.30983293,0.22054501,0.060985550000000006,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Loss of job risk,High risk,556.2398,0.5097846288597113,0.47275833192806416,0.18235301,0.32743162,0.2618128,0.21094553,0.01745679,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Loss of job risk,Low risk,1874.312,0.5118201772170269,0.4621067356982189,0.11349701,0.39832306000000006,0.29335223,0.16875451,0.02607328,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
Loss of job risk,Zero risk,3478.817,0.475,0.49328607972192845,0.09719602999999999,0.37847033000000013,0.28499990000000003,0.20722599,0.03210775,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Arthaud,24.07418,0.5193422995092668,0.4096194761358435,0.1672334,0.35210869000000006,0.30792766,0.10169177,0.07103839,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Poutou,32.85668,0.6949998999999999,0.29663350040235353,0.14309586,0.55287174,0.2069969,0.0896366,0.00739894,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Roussel,98.04205,0.6154000247852834,0.3449999,0.07032722,0.54507285,0.29041008,0.054947970000000006,0.03924156,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Melenchon,942.3053,0.6921229244916696,0.2791381943834976,0.19406025,0.49767147,0.205,0.07452966,0.02873862,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Hidalgo,75.31895,0.7853266674588533,0.20211859034147447,0.13671739,0.6486092799999998,0.16036336000000004,0.04175528,0.01255492,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Jadot,198.8808,0.7726396917148362,0.20928958451494564,0.16293906,0.6096203,0.16436996,0.045,0.01807068,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Macron,1195.294,0.5980920175287419,0.37406679862862185,0.09736868,0.50072367,0.28288463,0.09118192000000001,0.027842439999999996,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Pecresse,205.1207,0.3378935426799928,0.6344591257732642,0.03315631,0.305,0.39004391000000005,0.24415287999999996,0.0276469,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Dupont-Aignan,88.56025,0.24776330238453484,0.7227122777995771,0.06173616,0.18602713999999998,0.28349491,0.43921737,0.02952444,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Zemmour,303.4525,0.14499990000000001,0.845,0.031154640000000004,0.11430402,0.28593599,0.55763752,0.01096782,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Le Pen,993.0248,0.24336431476837234,0.7407800892787371,0.05806971,0.1849999,0.35459427,0.3864804400000001,0.01585568,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Lassalle,134.5409,0.40733323472639177,0.5829710519254739,0.03854664,0.36878658999999997,0.41107715,0.17189397,0.0096951,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Blank/Null/NA,96.61228,0.49444760024295054,0.445,0.10127087,0.39317673,0.2869276,0.15803829,0.06058616,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Blank,63.86856,0.525,0.4349999,0.10573808,0.41748381,0.27435815,0.16074967,0.04167003,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
1st round vote,Null,19.09123,0.3797289121759049,0.5394597414624411,0.10877125,0.27093187,0.345,0.19448501,0.08081187,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
2nd round vote,Macron,2287.563,0.6269418590875967,0.3499422310992091,0.12525771,0.50168411,0.27085033,0.07909203,0.023117539999999995,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
2nd round vote,Le Pen,1619.66,0.2517301779385797,0.729718582912463,0.06334755,0.18838250000000004,0.32315202,0.40656601,0.01855131,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
2nd round vote,Blank/Null/NA,370.4173,0.5149999,0.4386871239545237,0.10461733,0.4116955400000001,0.3022151,0.13647203,0.045,"q27_i24. Voici maintenant une liste de phrases. Pour chacune d'elles, êtes-vous tout à fait, plutôt, plutôt pas ou pas du tout d'accord ?
- La plupart des immigrés veulent s'intégrer à la société française"
