Indicator,Category,BASE,ST 0 à 5,ST 6 à 8,ST 9 à 10,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,Je ne sais pas,No rep.,Moyenne,Question
Socio-Professional Category,Cadres/Prof Lib,597.9521,0.595,0.23335397601245988,0.12778988484194637,0.1461415599999999,0.07217558,0.10063174,0.1184782,0.05756312,0.09551417,0.05146354000000001,0.08918459,0.0927058,0.04225308,0.08553682,0.0433519,0.0049999,4.463006,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Socio-Professional Category,Prof Intermed,896.9079,0.4549999,0.2866411367320993,0.20264276856074073,0.11406053999999999,0.06256908,0.0664559,0.077557,0.04451014,0.09144812000000001,0.07701271,0.09108015,0.11854829,0.04948893,0.15315385,0.04820021,0.00591414,5.379509,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Socio-Professional Category,Total-CSP-,1674.09,0.42027597082594126,0.2834617015811575,0.23155075294637684,0.0939256,0.065,0.06054125,0.05298706,0.04400011,0.105,0.08080515,0.10324666,0.09940989,0.06405946,0.16631373,0.05820195,0.00650914,5.661969,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Socio-Professional Category,Salaried,956.6466,0.425,0.2549999,0.26313123362378543,0.09527427,0.06801302,0.06055519,0.0584416,0.04957625,0.09307961,0.07333801,0.09332466,0.09025516,0.07208229,0.19104892,0.04688737,0.00812304,5.717234,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Socio-Professional Category,Blue collar,717.4432,0.415,0.31885562508641796,0.18944092020106953,0.09212731,0.06032032999999999,0.0605227,0.0457139,0.03656483,0.11880847,0.09076185,0.11647679,0.11161695999999999,0.05336176,0.13607923,0.07328897,0.00435715,5.586468,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Far left,187.3446,0.27813627934832386,0.38421774633482897,0.2828935021345691,0.02316212,0.04737462,0.0538576,0.015,0.01927242,0.11949552,0.11264189000000001,0.12830901,0.14326685,0.09333005,0.18863424000000012,0.030655679999999998,0.025,6.697011,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Radical left,828.7407,0.4079117871247303,0.3254243456366992,0.2236464312661367,0.06857434,0.06196102,0.06002494,0.05833651,0.04178717,0.11722761999999999,0.08771143,0.12116564,0.1165473,0.07892352,0.14479413000000005,0.0349999,0.00794648,5.825243,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Left,1430.296,0.4983250320213438,0.28288242433733995,0.17824296509254028,0.09887695,0.0610064,0.08697277,0.08608757,0.043003200000000005,0.12269247,0.07704056,0.10052688,0.10499990000000001,0.05745591,0.12078703000000002,0.03767006,0.0028803,5.222305,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,PC/LFI,641.3963,0.4458176637439287,0.3082513884161789,0.2049999,0.08183872000000002,0.06622152,0.06182633,0.07100219,0.04836347,0.11656517,0.08042948,0.11907909,0.10874278999999999,0.07471551,0.13162546,0.03636159,0.00322901,5.574628,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,PS,449.3176,0.565,0.2311774566587198,0.1649999,0.11613850000000002,0.0551016,0.10946262,0.10692931,0.04192424,0.13216182,0.05434167000000001,0.07170445,0.10513123,0.06467067,0.10085421,0.03865406,0.00292593,4.886092,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,EELV,339.583,0.513620823186084,0.3033785554636127,0.145,0.10821855,0.05896894,0.10471125,0.0870035,0.03430634,0.12041224,0.10067333,0.10362196999999998,0.09908335,0.01531005,0.12668944,0.03883937,0.00216128,5.000458,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,EM,672.9198,0.6730708473728965,0.1778084104524789,0.07499990000000001,0.22225011,0.1117936,0.11040481999999999,0.08778591,0.06857235,0.07226313,0.06034036,0.05959892,0.05786913999999999,0.03212248,0.04474545,0.06709211,0.00516105,3.460333,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,MoDem,161.1257,0.7095342332104686,0.2149999,0.04667431700839779,0.15937723999999984,0.12244763000000002,0.14499990000000001,0.12672013,0.07024689,0.08676481,0.054999900000000004,0.07643473,0.0844589,0.02050145,0.02617286,0.02687556,0,3.598748,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Right,573.0042,0.665,0.2272632556620004,0.0910599782689202,0.1963834900000001,0.09274789,0.12721381,0.09597703000000002,0.05949469000000001,0.09184887,0.06061282,0.07876005,0.08789038999999998,0.03852417,0.05253581000000001,0.0149999,0.0030110799999999997,3.893878,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,UDI/PR,89.32552,0.717216871505478,0.21053490648585085,0.06116987620111252,0.12624768,0.13225009999999998,0.12567349,0.09428851,0.10375677,0.135,0.03111186,0.05249549,0.12692767,0.02460459,0.03656528,0,0.01107856,3.955858,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,LR,397.5368,0.6776036834828877,0.2249999,0.075,0.21320927,0.09610640000000001,0.14129638,0.08621179,0.05025861999999999,0.09052131,0.07287147,0.08435166,0.06873157,0.027430569999999998,0.047185670000000006,0.01997493,0.0018507999999999999,3.66729,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Radical right,1008.8,0.5670076328310865,0.2321176645519429,0.1549999,0.17622249000000015,0.07310234,0.09803848999999999,0.08316664,0.05067659,0.08623997999999998,0.05972308,0.06832816,0.10406641999999999,0.03966204,0.1149999,0.03967241,0.006101460000000001,4.54096,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Debout la France,86.14185,0.5417301810908403,0.255,0.1949999,0.18901031000000007,0.03599834,0.06382135,0.14279378,0.05622049,0.05351773,0.035,0.08019056,0.13582643,0.10415417999999999,0.09378711,0.00967972,0,4.862556,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,Reconquete,205.4045,0.6177571572190482,0.2186683349196342,0.12916357723418911,0.185,0.10970563,0.08119131,0.07963993,0.05222924,0.10999100000000002,0.05834249,0.07329732,0.08702852,0.045885730000000007,0.08327782000000002,0.030620939999999996,0.00379007,4.223492,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,RN,717.2537,0.555509577712879,0.2249999,0.15738433973920246,0.17230389000000007,0.06707622,0.1069726,0.07701537,0.04956612,0.08318697,0.06313193,0.0649999,0.10499990000000001,0.03013426,0.12725004,0.04586664,0.00749616,4.593289,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Political similarity,No preference,1860.95,0.33064171525296215,0.2449999,0.335,0.07522916,0.04312885,0.05305815,0.03846669,0.02874315,0.09201569,0.06319063,0.09082845,0.09268120999999999,0.085,0.2474759400000002,0.08318386,0.00699822,6.415359,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Total-left,1649.278,0.5006771447869917,0.2629875011974937,0.19926889220616537,0.0985122,0.06057959,0.09203421,0.08626114,0.03973765,0.12355206,0.07109602,0.08400264,0.10788891,0.05921601,0.1400528,0.03147155,0.00559523,5.287303,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Very Left,217.9165,0.4570312482074556,0.23606775989886034,0.2749999,0.0952658,0.08161713,0.05028036,0.05916904,0.01758086,0.15311791,0.03537882,0.10330957,0.09737936,0.02298465,0.25245876,0.02049645,0.01096179,5.824756,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Left,1431.362,0.5073219073861119,0.2670857546867948,0.1849999,0.0990064,0.05737673,0.09839097,0.09038573,0.04311088,0.11905088,0.07653368,0.08106321,0.10948886000000001,0.064732,0.12271823000000005,0.03314243,0.005,5.20493,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Center,776.1196,0.601501495388082,0.265,0.09256445784902223,0.16020152,0.09887044,0.10458434000000001,0.08161715999999998,0.06864289,0.08771103999999999,0.06557176,0.10034147000000002,0.09715534999999999,0.02825853,0.06430594,0.03773966,0.0049999,4.217242,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Total-right,1622.94,0.6057249189742073,0.235,0.1249999,0.18654534000000003,0.08741284,0.1108529,0.07798791,0.06044324000000001,0.08248309,0.0689617,0.07848959,0.08740194,0.0434679,0.08175595,0.03119531,0.00300136,4.212512,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Right,1193.119,0.6149998999999999,0.2376375700998811,0.115,0.17918556,0.09005455,0.11977590000000002,0.08229659,0.06438428,0.08138439,0.06944377,0.08248911999999999,0.08570469999999998,0.04639272,0.06522201,0.03074861,0.0029169500000000006,4.129457,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Very Right,429.8207,0.575,0.22712468245480033,0.16300075822313814,0.20785763000000004,0.08008004,0.08608395999999999,0.06602774,0.04950355,0.0849999,0.06762371,0.06738763,0.09211329,0.0349999,0.12765167,0.03243529,0.00323569,4.443537,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Both left and Right,200.4265,0.4945253746385832,0.29117576767543213,0.11759991817449289,0.11075241999999999,0.04934219,0.11053034,0.09357694999999999,0.04402081,0.08630256,0.0889076,0.08839066,0.11384494999999993,0.057528220000000005,0.06007175,0.095,0.00173155,4.805044,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Politics,Neither left nor right,1673.316,0.3149999,0.235,0.34186065273982913,0.07941321,0.04177879,0.04120836,0.03431673,0.02234041,0.09672764,0.05796018,0.08883433,0.08690056,0.08004334,0.26181719,0.09950284,0.00915713,6.510993,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Loss of job risk,High risk,556.2398,0.3549999,0.28024729622008354,0.315,0.07387442,0.04963791,0.0414196,0.04479857,0.05007126,0.10410421999999998,0.07053048,0.09229636,0.11742049,0.07579512,0.23532369,0.03899036,0.00573752,6.31411,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
Loss of job risk,Low risk,1874.312,0.4162932318632117,0.3389991100734563,0.18677893541736915,0.0858188,0.04662857,0.07085122,0.06405774,0.03747473,0.11146229,0.09219314,0.12664986000000003,0.12004943999999998,0.06188537,0.125,0.05323011,0.00469873,5.620029,"q21v13b_i1. Etes-vous d'accord ou pas avec l'affirmation suivante : La note 0 signifiant que vous n'êtes pas du tout d'accord et la note 10 signifiant que vous êtes tout à fait d'accord.
Les notes intermédiaires permettent de nuancer votre jugement. Merci de faire glisser le curseur pour sélectionner une note.Pas du tout d'accordTout à fait d'accord
- Il n'y a pas de mal à s'abstenir si l'on n'a pas d'opinion sur une élection"
