Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Socio-Professional Category,Prof Intermed,896.9079,0.8309573368681443,0.1456216407504048,0.33848169,0.49247509,0.11605216,0.02956949,0.02342048,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Socio-Professional Category,Total-CSP-,1674.09,0.7961722488038279,0.1532741369938295,0.28900232,0.50716987,0.11266216,0.04061194,0.050553650000000006,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Socio-Professional Category,Salaried,956.6466,0.815,0.1322107871391588,0.28713644,0.52570521,0.10020219,0.03200867,0.054947010000000004,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Socio-Professional Category,Blue collar,717.4432,0.7739447526995864,0.18136028050722341,0.29149025,0.4821494699999999,0.12927662,0.05208366,0.045,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Far left,187.3446,0.8083526293258518,0.17880776921245659,0.335,0.47335232,0.08792909,0.09087868,0.01283991,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Radical left,828.7407,0.8434532055684004,0.13945797521468417,0.3649999,0.47845315000000005,0.09419728,0.04526066,0.01708901,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Left,1430.296,0.8851377616940829,0.0949999,0.415,0.47013748,0.07313682,0.02362215,0.01810355,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,PC/LFI,641.3963,0.8537055795301594,0.12796427107546457,0.37411753,0.47958852,0.09602812000000001,0.03193615,0.01833012,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,PS,449.3176,0.9269712559668261,0.06154374989984812,0.49185098,0.43512095,0.03447604,0.02706771,0.01148453,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,EELV,339.583,0.8891522838304625,0.0844137662957215,0.3874063200000001,0.50174596,0.08105397,0.0033598,0.0264335,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,EM,672.9198,0.9281516162847341,0.0649999,0.5488677099999999,0.38058726,0.0449999,0.01872483,0.0068203,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,MoDem,161.1257,0.9533395355303343,0.04006308739077628,0.56216854,0.3911705,0.025763399999999995,0.01429969,0.0065977399999999995,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Right,573.0042,0.9179208459554049,0.06881427745206754,0.39127444,0.52664693,0.06209426,0.00671999,0.01326473,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,UDI/PR,89.32552,0.9127026632478603,0.04790483167632274,0.4749999,0.43770272,0.03686073,0.0110441,0.03939255,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,LR,397.5368,0.935,0.054999900000000004,0.38616073,0.5466704,0.05337601,0.00492981,0.00886386,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Radical right,1008.8,0.7715294409199048,0.1859043417922284,0.22163759,0.54989195,0.14823454,0.03766985,0.04256644,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Debout la France,86.14185,0.855,0.13899190695347266,0.32676405,0.5292442500000002,0.12849422,0.01049758,0.0049999,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,Reconquete,205.4045,0.7741222806705792,0.17846726824387976,0.19263955,0.58148288,0.14848399,0.02998328,0.047410600000000004,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,RN,717.2537,0.7608192191967779,0.19366829338071034,0.21731641000000002,0.54350267,0.1505339,0.04313446,0.04551303,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Political similarity,No preference,1860.95,0.7655450173298585,0.17284682554609204,0.24054468999999995,0.525,0.12056858000000001,0.052278250000000005,0.06160848,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Total-left,1649.278,0.890260465488535,0.09631699446666965,0.44061177,0.4496493,0.06735347,0.028963550000000005,0.01342209,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Very Left,217.9165,0.895,0.10260751251052581,0.43627027,0.45744255000000006,0.05496266,0.04764485000000001,0.00368015,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Left,1431.362,0.8897350914723179,0.09535931511385658,0.44127265000000004,0.44846272,0.06923991,0.02611942,0.01490523,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Center,776.1196,0.923755952046566,0.06758168457541854,0.47314718,0.45060864,0.04964205,0.01793966,0.00866214,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Total-right,1622.94,0.8483979691177738,0.12598605000801016,0.30671738,0.54229669,0.0967984,0.02918763,0.0249999,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Right,1193.119,0.8708159035268067,0.11135511210533067,0.33904246,0.53177311,0.09408483,0.01727031,0.01782821,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Very Right,429.8207,0.7861689769710952,0.1649999,0.21698755,0.56918082,0.10433106,0.06226838,0.0472316,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Both left and Right,200.4265,0.8883316327930687,0.08999259080011875,0.3833313,0.505,0.05844282,0.03154975,0.02167613,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Politics,Neither left nor right,1673.316,0.7149998999999999,0.205,0.21479546999999996,0.50224805,0.14793297,0.05636094,0.07866315,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Loss of job risk,High risk,556.2398,0.764146686375193,0.20209251477510243,0.29358021,0.46932731000000005,0.14048903,0.06160345,0.035,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Loss of job risk,Low risk,1874.312,0.795,0.1749999,0.25538128,0.5355277,0.1313141,0.04427702,0.03349991,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
Loss of job risk,Zero risk,3478.817,0.8647048695001778,0.0983647889498068,0.39435072,0.47035558000000005,0.07060305,0.02776172,0.03693023,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Arthaud,24.07418,0.6997384749968639,0.1954054094469677,0.21304842,0.4866903,0.02623172,0.16917365,0.10485599,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Poutou,32.85668,0.8901492786246207,0.10245167801494248,0.3340934,0.55605618,0.06016195,0.04228973,0.00739894,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Roussel,98.04205,0.895,0.0649999,0.445,0.44519386000000005,0.05278105,0.01276851,0.04425658,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Melenchon,942.3053,0.8514002839631699,0.12432212787087157,0.35717978,0.49349807000000007,0.10145961999999999,0.02286253,0.025,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Hidalgo,75.31895,0.925,0.0649999,0.46766106,0.45528740999999995,0.053337670000000004,0.012211990000000002,0.011502209999999999,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Jadot,198.8808,0.925,0.054999900000000004,0.46812506,0.455,0.04194481,0.013089989999999998,0.02184014,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Macron,1195.294,0.930491577804289,0.05498645521520228,0.50972198,0.42029158000000005,0.04184944,0.013137,0.015,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Pecresse,205.1207,0.9385610521024939,0.047557394256162344,0.42339618,0.51516497,0.03808139,0.009476,0.01388124,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Dupont-Aignan,88.56025,0.8249998999999999,0.1479182816218337,0.18387267,0.6432090500000002,0.14791828,0,0.025,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Zemmour,303.4525,0.8050324185828095,0.1549999,0.24776982,0.5581693199999999,0.12499990000000001,0.03135081,0.03771015,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Le Pen,993.0248,0.7889131268423507,0.18792602158576502,0.22074272,0.56817,0.13203275,0.05589327,0.02316093,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Lassalle,134.5409,0.8349998999999999,0.13517941384367133,0.34499989999999997,0.4908400500000001,0.1269026,0.00827681,0.02898064,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Blank/Null/NA,96.61228,0.7226300838775361,0.195,0.22032189,0.5023082,0.13550545,0.05758886,0.08427529,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Blank,63.86856,0.7688023653578536,0.1649999,0.26181395,0.5067409699999998,0.12369509,0.04274999,0.065,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
1st round vote,Null,19.09123,0.5624435932100761,0.36740377649842365,0.14987589,0.41256781,0.23034692,0.13705681,0.07015279,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
2nd round vote,Macron,2287.563,0.9207064461175495,0.06305273341105797,0.48950302,0.43120443,0.0496124,0.01344036,0.01624149,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
2nd round vote,Le Pen,1619.66,0.7817863008285689,0.19065532272205277,0.22338435,0.55840084,0.14396972,0.046685580000000004,0.02755867,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
2nd round vote,Blank/Null/NA,370.4173,0.8698678490448474,0.10023927068201188,0.3506205,0.51924708,0.07804371,0.02219554,0.02989331,"q56_i1. Certaines opinions sont parfois exprimées au sujet du système politique démocratique. Veuillez me dire, à chaque fois, si vous êtes tout à fait d'accord, plutôt d'accord,
plutôt pas d'accord ou pas du tout d'accord.
- La démocratie peut poser des problèmes, mais c'est quand même mieux que n'importe quelle autre forme de gouvernement"
