Indicator,Category,BASE,ST D'accord,ST Pas D'accord,Tout à fait d'accord,Plutôt d'accord,Pas vraiment d'accord,Pas du tout d'accord,No rep.,Question
Socio-Professional Category,Total-CSP-,408.3457,0.3737362729667534,0.5902577154602093,0.1649999,0.20872567,0.2792864,0.31098226000000007,0.03600577,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Salaried,244.6993,0.33769463173781045,0.6416299515364369,0.13654841,0.20114606,0.29662999999999995,0.34499989999999997,0.020675629999999997,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Socio-Professional Category,Blue collar,163.6461,0.4276295615966406,0.5134421168607135,0.20756987,0.22005975,0.25400361,0.25943851,0.05892888,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Far left,37.53331,0.555,0.4249999,0.26719279,0.28782635000000006,0.17164953000000002,0.2549999,0.01833143,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Radical left,202.4178,0.3625766607482148,0.6275836413596038,0.17656683,0.1849999,0.34146031,0.28713364,0.00983932,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Left,361.2799,0.2672920635772984,0.7290989617745133,0.09773168,0.16956042000000002,0.31409331,0.41500565,0.00360832,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,PC/LFI,164.8845,0.31882232714415243,0.6732706834177864,0.15593728,0.16288505,0.37887442,0.2943962,0.00790623,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,PS,122.184,0.24565041249263406,0.7543493419760362,0.06131085,0.185,0.26347615,0.49021300000000007,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,EELV,74.21133,0.18843295221902098,0.8115669130306652,0.0283737,0.16005925,0.25349943,0.55806762,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,EM,159.8181,0.18442297837353844,0.8155772093398683,0.04125053,0.14317246,0.31780005,0.4977772200000001,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,MoDem,36.06553,0.10001430729009111,0.8999853877095386,0.01988342,0.08013089,0.45007435,0.44991104,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Right,131.5183,0.22991712940328454,0.7513355175667568,0.09058785000000001,0.13932928,0.30329696,0.44803871,0.0187476,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,UDI/PR,30.15444,0.115,0.8849999,0.01679718,0.09687983,0.3049999,0.58132309,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,LR,78.57659,0.15999510795772637,0.8245907591561304,0.05750034,0.10249479000000002,0.33295438,0.49163625,0.01541434,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Radical right,281.0485,0.5229431930787747,0.4568254233699877,0.25123991,0.27109998,0.25242842,0.205,0.020231689999999997,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Debout la France,22.78731,0.6248468994365723,0.3201029432609641,0.30232937,0.32251745,0.19808766,0.12201528,0.0550502,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,Reconquete,72.32774,0.5863697662888402,0.39272608268971215,0.26901573,0.31735417,0.2105708,0.18215528,0.020904,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,RN,185.9335,0.48578104537374917,0.4949999,0.23806377,0.24808787,0.2749999,0.22314553,0.01570293,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Political similarity,No preference,436.2049,0.22864729396666567,0.715,0.07802707,0.15062025,0.30679802,0.40955475999999996,0.054999900000000004,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Total-left,374.963,0.24736670018108453,0.7492771286766959,0.103077,0.145,0.29843451,0.45013250000000005,0.0033559899999999997,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Very Left,54.12578,0.3249999,0.660064760267658,0.23093284,0.09418571,0.26557788,0.39430357,0.015,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Left,320.8371,0.23424990439073284,0.765,0.08150753,0.1527424,0.305,0.4593275200000002,0.0014225499999999999,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Center,220.4615,0.24278992023550597,0.7519362791235658,0.05817324,0.18461663000000003,0.31805699,0.43387889,0.00527373,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Total-right,419.2996,0.37416014706429485,0.615,0.16255865999999997,0.21160159,0.2899228100000001,0.325,0.01091694,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Right,314.6587,0.3220896164638066,0.6678436032437686,0.12493305,0.19715660000000002,0.3120781,0.35576579,0.01006682,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Very Right,104.6407,0.5307391865688972,0.45578737527558594,0.27573942,0.2549999,0.22757015,0.22821721999999997,0.01347331,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Both left and Right,35.36205,0.3049999,0.6565114296258275,0.09410982,0.21249693,0.2615119,0.395,0.03688135,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Politics,Neither left nor right,390.4147,0.28478307809618847,0.6660702068851404,0.11492484999999998,0.16985833,0.3261683,0.3399019,0.04914625,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,High risk,125.806,0.4430737007773874,0.5311113142457435,0.27918295,0.16389074999999997,0.31938206,0.21172933000000002,0.02581496,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,Low risk,441.7871,0.38963994195394114,0.5910557370280842,0.15065852,0.23898117,0.31272552,0.27833022,0.01930427,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
Loss of job risk,Zero risk,870.4548,0.22550349541412146,0.7511129813977704,0.07592993,0.14957365,0.29915775,0.45195535,0.0233832,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Arthaud,10.41591,0.535,0.4649999,0.22690652999999997,0.30536199,0.18362092000000002,0.28411065,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Poutou,9.431036,0.4834256809114078,0.5165744251214819,0.18001437,0.30341131,0.10659762,0.40997691,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Roussel,21.84567,0.21132915584644466,0.7167360854576674,0.03884621,0.17248297,0.315,0.40173643,0.07193439,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Melenchon,251.1745,0.30719284800009555,0.6875924904797263,0.10791963000000002,0.19927321,0.3423113400000001,0.34549592000000007,0.0049999,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Hidalgo,18.70685,0.0799896294672807,0.920010049794594,0.03020001,0.04978965,0.35579154,0.56421845,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Jadot,49.55438,0.17972857293341174,0.8110613027546707,0.03776205,0.14196652,0.32263546,0.48842585,0.00921023,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Macron,289.26,0.155,0.8241564682292747,0.04725496,0.10710962,0.33245812999999996,0.49169847,0.02147904,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Pecresse,46.67618,0.13312989623401056,0.8495778789095423,0.03470912,0.09842077999999999,0.325,0.52457812,0.01729198,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Dupont-Aignan,25.57413,0.6728103751720977,0.2781378291265431,0.4078108200000001,0.2649999,0.1511802,0.12695771,0.04905137,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Zemmour,94.15201,0.5379936126695543,0.4365401227228181,0.25219345,0.28626643000000007,0.22665538,0.20988484,0.0249999,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Le Pen,239.9914,0.47421365932279236,0.5074440167439334,0.17066366,0.30280017000000004,0.305,0.20319336,0.01834281,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Lassalle,26.88829,0.3777726289027677,0.6222273710972324,0.13066774,0.24710489,0.2549999,0.36722747000000006,0,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Blank/Null/NA,25.14381,0.215,0.7134765972221395,0.02780674,0.18718559000000004,0.36011686,0.35335989,0.07153085,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Blank,15.67765,0.1881892375451678,0.7907677489929932,0.02795765,0.1602316,0.40803934,0.3827286,0.0210429,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
1st round vote,Null,5.139292,0.245,0.6816403893765911,0.05075742,0.195,0.26969921,0.41095768999999993,0.07358568,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Macron,578.7491,0.17847025593646712,0.808393481735004,0.052122669999999996,0.12634765,0.3333939,0.475,0.01313578,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Le Pen,409.4583,0.485,0.5021253690546754,0.20757005,0.27695299,0.28896374,0.213162,0.013351100000000001,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
2nd round vote,Blank/Null/NA,95.29367,0.2703411464790893,0.6974026711323008,0.06873058,0.20161056,0.3524026899999999,0.345,0.03225617,"q5v13b_groupe2. Certains disent qu'on aurait mieux fait de ne pas se mêler de la guerre en Ukraine et de trouver un accord avec Vladimir Poutine pour préserver nos intérêts économiques.
Vous-même, êtes-vous d'accord ou pas avec cette opinion ?"
