Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Political similarity,Debout la France,86.14185,0.47099522473687294,0.505,0.25277121,0.21822389,0.2373881,0.26661690000000005,0.0249999,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Political similarity,Reconquete,205.4045,0.4431460362358176,0.53053511485873,0.26335898,0.1797871,0.20121614,0.32931893,0.02631894,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Political similarity,RN,717.2537,0.4630421564921868,0.5251384551937481,0.22284862,0.24019338999999998,0.25687815,0.26826045,0.01181992,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Political similarity,No preference,1860.95,0.24083054353959,0.6921094064859346,0.09426744,0.14656315,0.26712813,0.42498224,0.06705994,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Total-left,1649.278,0.3294241480211341,0.6462039753152592,0.12977739,0.19964669,0.2884039,0.35780001999999994,0.02437208,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Very Left,217.9165,0.4549432466105136,0.525,0.25901761,0.1949999,0.27863983999999997,0.24722965,0.020113,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Left,1431.362,0.31031437190591893,0.6646646341037418,0.11010129000000002,0.20021315,0.29003117,0.37463374000000005,0.0250205,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Center,776.1196,0.1949999,0.795,0.05307105,0.14202682,0.22818738,0.56648048,0.01023402,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Total-right,1622.94,0.34940453744439104,0.6345243816776961,0.16814134,0.18126313999999996,0.22103707,0.41348719000000006,0.0160701,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Right,1193.119,0.28515009818802656,0.6949998999999999,0.11910296,0.16604723,0.23348585,0.46486126,0.0165018,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Very Right,429.8207,0.5249999,0.45736233736532467,0.30413689000000005,0.22350073000000004,0.18648105999999998,0.27088132,0.015,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Both left and Right,200.4265,0.2675555877092101,0.712942150863284,0.08674201999999999,0.18081357,0.23323408,0.47970832,0.01950247,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Politics,Neither left nor right,1673.316,0.2649999,0.6665417649744579,0.10303559,0.16350456,0.24154177000000018,0.425,0.06691808,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Loss of job risk,High risk,556.2398,0.4849999,0.495,0.2649999,0.22314333000000003,0.21619075,0.2774618000000001,0.01820422,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Loss of job risk,Low risk,1874.312,0.3749999,0.5897940150839349,0.1436661,0.23207518000000002,0.26115855,0.32810017,0.035,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
Loss of job risk,Zero risk,3478.817,0.22197307303028588,0.7450963934004002,0.0849999,0.13671521,0.24624227,0.49911030000000006,0.03293232,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Arthaud,24.07418,0.3749999,0.598661719734587,0.20991855,0.1649999,0.3005538900000001,0.29870351,0.02582415,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Poutou,32.85668,0.5340773930902332,0.44034181177160936,0.18288222999999998,0.35119525,0.1982865,0.24205528,0.02558085,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Roussel,98.04205,0.3206583297676864,0.6597571144218222,0.07289492,0.24776338,0.27608766,0.38366934999999996,0.01958429,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Melenchon,942.3053,0.42161314385051213,0.539277662982475,0.16004059,0.26157266,0.28035022,0.25892776,0.03910862,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Hidalgo,75.31895,0.1766016387642154,0.7922117873390428,0.02290112,0.155,0.4072333900000001,0.38367874,0.031186749999999996,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Jadot,198.8808,0.1977631827707853,0.7786628975748288,0.05244834999999999,0.14531478,0.26957142,0.50909138,0.02357426,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Macron,1195.294,0.13307830542109306,0.8572777910706487,0.04387322999999999,0.089205,0.16206925,0.6952086299999999,0.00964405,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Pecresse,205.1207,0.13383461542399183,0.845,0.04852321,0.0849999,0.27694982,0.56591021,0.023616859999999996,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Dupont-Aignan,88.56025,0.3801728201986783,0.5930843691159409,0.1544745,0.22569832,0.23367335,0.35941102,0.0267428,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Zemmour,303.4525,0.4334164325553423,0.5364361802918085,0.23823178,0.1949999,0.20533932,0.3312814,0.0301476,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Le Pen,993.0248,0.4325743929053937,0.5416656260749982,0.21099977,0.22157473,0.27303961,0.26862612,0.02575962,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Lassalle,134.5409,0.2777750854944482,0.6849999,0.075,0.20293078,0.35314667,0.33392255,0.035,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Blank/Null/NA,96.61228,0.2703832266457225,0.6610219736041837,0.10962612999999999,0.16075719999999996,0.28943008,0.37159179,0.06859456,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Blank,63.86856,0.3001918314738895,0.6427135667376875,0.12772469,0.17246717,0.25885741,0.38385616,0.05709441,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
1st round vote,Null,19.09123,0.2363492556529883,0.701582873392652,0.0452724,0.19107685,0.3574414,0.3441415199999999,0.06206819,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
2nd round vote,Macron,2287.563,0.165,0.8149999,0.04536046,0.11727673,0.21460094999999998,0.60251062,0.02025254,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
2nd round vote,Le Pen,1619.66,0.451634355358532,0.5244756306879221,0.22243718,0.22919755,0.2706536500000001,0.25271162,0.025,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
2nd round vote,Blank/Null/NA,370.4173,0.32084786536697935,0.6339533817669963,0.1116446,0.20920321000000003,0.32331399999999993,0.31063938,0.04519916,"q12v13b_i3. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- Si Emmanuel Macron cherche à imposer des réformes rejetées par la majorité des Français, il serait légitime de recourir à la violence pour se faire entendre"
