Indicator,Category,BASE,ST Bonne,ST Mauvaise,Très bonne,Assez bonne,Assez mauvaise,Très mauvaise,No rep.,Question
Political similarity,Far left,187.3446,0.8048254393241118,0.19035541990535085,0.35138558,0.45325905000000016,0.10740059,0.08295478,0.005,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Radical left,828.7407,0.7391200890700795,0.24388134913610493,0.28984337,0.44927720000000004,0.19159189,0.05228946000000001,0.01699875,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Left,1430.296,0.6176994132683025,0.35961353454110195,0.18905436000000003,0.42864498,0.28099254,0.078621,0.022687869999999995,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,PC/LFI,641.3963,0.7199280694322684,0.25951552885478135,0.27186749,0.44806105,0.21618319,0.04333245,0.02055623,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,PS,449.3176,0.4880992865625562,0.48241466615151507,0.085,0.4030988499999999,0.36188856,0.1205263,0.02948629,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,EELV,339.583,0.5949998999999999,0.38619129932888274,0.17098733,0.4249999,0.2964677200000001,0.08982632,0.01771873,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,EM,672.9198,0.2865516811958869,0.7028694949977694,0.06956836,0.21698321,0.41061222999999997,0.29225608,0.01057914,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,MoDem,161.1257,0.36329108267644455,0.6267957253250103,0.058942610000000006,0.30434847,0.41957565,0.20721983,0.00991325,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Right,573.0042,0.3790844814051974,0.596364389650198,0.075,0.30442499,0.41954153000000005,0.1764823,0.02455118,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,UDI/PR,89.32552,0.245,0.742832731340383,0.01926354,0.225,0.53003594,0.21193507,0.013765449999999999,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,LR,397.5368,0.3317793472201818,0.6359267871553024,0.04934092000000001,0.28243825,0.43724405,0.19868266,0.03229467,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Radical right,1008.8,0.6730180412371134,0.3019510309278351,0.25066624,0.42235239999999996,0.22798126,0.07396968,0.025030760000000003,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Debout la France,86.14185,0.7380915315842416,0.26190835232816567,0.24894682,0.48914494,0.22464145,0.03726688,0,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,Reconquete,205.4045,0.577458137479948,0.3949999,0.22170668,0.35575165,0.25350993,0.14234255,0.02668929,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,RN,717.2537,0.6925694492757584,0.279869033788184,0.25916604,0.43340327,0.22107171,0.0587973,0.02756198,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Political similarity,No preference,1860.95,0.530423815793009,0.41056229345226897,0.13088315,0.39954072000000007,0.30080201,0.10976044,0.05901459,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Total-left,1649.278,0.6141281215174155,0.3653721810392183,0.19312898999999997,0.42099876,0.27907321,0.08629878999999999,0.02050037,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Very Left,217.9165,0.822693554641342,0.165,0.34251863,0.48017475,0.12747089,0.03641442,0.013421669999999998,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Left,1431.362,0.5823747591454852,0.39604712155275884,0.1703852,0.4108831999999999,0.30215354,0.095,0.02157806,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Center,776.1196,0.40196781526970843,0.585,0.07252792,0.32943969,0.41793597,0.16621961,0.013876200000000002,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Total-right,1622.94,0.5123043981909374,0.465,0.16279708,0.34950744,0.31617706,0.14729214,0.02422547,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Right,1193.119,0.445,0.5321683754931403,0.1170636,0.32710332999999997,0.3671693999999999,0.1649999,0.02366377,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Very Right,429.8207,0.7014443464449246,0.2727702504788625,0.28974663,0.41169795000000003,0.17484652999999997,0.09792367,0.02578471,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Both left and Right,200.4265,0.4381745427875056,0.5299748286778445,0.08733311,0.35084138,0.37942493,0.15054985,0.03185114,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Politics,Neither left nor right,1673.316,0.5502712577899214,0.3862773678133718,0.15922617,0.39104521,0.26503374,0.12124363,0.06345209,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Loss of job risk,High risk,556.2398,0.6716240010153894,0.305,0.29017521,0.38151743999999993,0.20743607,0.09587138000000002,0.0249999,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Loss of job risk,Low risk,1874.312,0.5987882487013902,0.3697422307492029,0.15616071,0.4426278,0.2817285,0.08801362999999998,0.03146962,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
Loss of job risk,Zero risk,3478.817,0.4749999,0.48696381557293755,0.13478904,0.34324697000000015,0.3355867799999999,0.15137721,0.035,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Arthaud,24.07418,0.685,0.2549999,0.18744317999999993,0.495,0.11265322,0.14426581,0.06063779,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Poutou,32.85668,0.7117438523916598,0.28825620847876293,0.2549999,0.45674389000000004,0.24634811,0.0419081,0,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Roussel,98.04205,0.576707239393709,0.37464445102892074,0.11586977,0.46083767,0.34223795,0.03240652,0.04864793,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Melenchon,942.3053,0.6941460479952728,0.27801976705426573,0.2249999,0.46914655000000005,0.2288459,0.04917385,0.0278338,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Hidalgo,75.31895,0.4088418651614235,0.5549999,0.09700573000000001,0.31183613,0.43427662999999994,0.12115558,0.03572632,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Jadot,198.8808,0.545,0.4249999,0.11632852,0.42561756000000006,0.39345623,0.03472655,0.02987121,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Macron,1195.294,0.3049999,0.677213723150957,0.05988349,0.24499990000000002,0.42774467000000005,0.24999925,0.01737269,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Pecresse,205.1207,0.3354392316328874,0.6502571412831567,0.0570312,0.27840808,0.4201770000000001,0.23007995,0.01430341,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Dupont-Aignan,88.56025,0.6512969419124269,0.325,0.16018022,0.49111672999999995,0.2281055,0.09573689,0.02486068,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Zemmour,303.4525,0.6228012621415213,0.365,0.22921848,0.39358285,0.2474235,0.1151134,0.014661900000000002,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Le Pen,993.0248,0.6749999,0.29969382436370173,0.22241529000000002,0.4528909100000001,0.2361077,0.0635861,0.025,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Lassalle,134.5409,0.5791644027949866,0.3938177907238617,0.13912097,0.44180442999999997,0.30705741,0.0849999,0.02701729,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Blank/Null/NA,96.61228,0.5289643304143117,0.4296831624302832,0.11142185999999998,0.41754225999999994,0.30440023,0.12528283,0.0413523,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Blank,63.86856,0.5872487183052193,0.3848752813590912,0.10973986000000001,0.47961136000000004,0.29777311,0.0849999,0.02787577,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
1st round vote,Null,19.09123,0.3500013880719053,0.6349999,0.0826732,0.26732819,0.34187657999999993,0.29312203,0.015,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
2nd round vote,Macron,2287.563,0.39694255415042123,0.5802419430634259,0.08092414999999999,0.31601836,0.39028258000000005,0.18995993,0.02281707,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
2nd round vote,Le Pen,1619.66,0.6846183766963436,0.29157354012570535,0.24153111999999996,0.4418953400000001,0.22913087,0.06244267,0.025,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
2nd round vote,Blank/Null/NA,370.4173,0.6044739271086961,0.3484826437642086,0.11046377,0.4940104,0.28250921,0.06597332,0.047043510000000004,"q55_i6. Je vais vous décrire différents types de systèmes politiques et vous demander ce que vous en pensez pour gouverner ce pays. Pour chacun, veuillez me dire si cette façon
de gouverner le pays serait très bonne, assez bonne, assez mauvaise ou très mauvaise.
- Que ce soient les citoyens et non un gouvernement qui décident ce qui leur semble le meilleur pour le pays"
