Indicator,Category,BASE,ST Improbable,ST probable,Tout à fait improbable,Plutôt improbable,Plutôt probable,Tout à fait probable,No rep.,Question
1st round vote,Pecresse,64.68916,0.7654069089782585,0.20908325289739424,0.42705353,0.33886327,0.12865179,0.08043151,0.0249999,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Dupont-Aignan,25.12457,0.4156150732131933,0.5597707741863841,0.14858021,0.26703502,0.2173326,0.34243838,0.024613710000000004,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Zemmour,108.3096,0.3288147126385842,0.6210929594421917,0.08671029,0.24210439,0.35073696,0.27035618,0.05009205,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Le Pen,341.7176,0.5002522550784624,0.4507766061800738,0.21499990000000002,0.2852519700000001,0.24159270999999996,0.20918412999999997,0.04897129,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Lassalle,46.12569,0.7105988007984271,0.24490538786520052,0.4515726299999999,0.25852209,0.21128954,0.03361574,0.045,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Blank/Null/NA,27.75374,0.6308933498692428,0.23275976499023193,0.41092156,0.21997171999999998,0.15087768,0.08188205,0.13634707,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Blank,18.45363,0.665,0.2049999,0.43719734,0.22599093,0.12373873999999999,0.08228489,0.13078814,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
1st round vote,Null,5.052924,0.7530596145914722,0.24694058331374075,0.54268044,0.21037918000000003,0.19531552,0.051625,0,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
2nd round vote,Macron,778.8016,0.8539883585241735,0.1115894214906595,0.6214392100000001,0.23197139999999997,0.08420848,0.027380910000000005,0.035,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
2nd round vote,Le Pen,552.4532,0.4749999,0.48075511192622283,0.19307373,0.28117115000000004,0.27346172,0.20729339999999996,0.045,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
2nd round vote,Blank/Null/NA,113.677,0.7477923414586943,0.19872419222885895,0.4627919400000001,0.28500000000000003,0.12634482,0.07237942,0.05348382,"comp2v13b_i1_groupe1. Voici des idées qui circulent souvent. Pour chacune d'elle, vous trouvez que cette idée est :
- Les dirigeants politiques organisent en secret le remplacement de la population française par les immigrés"
