Indicator,Category,BASE,ST D'accord,ST Pas d'accord,Tout à fait d'accord,Plutôt d'accord,Plutôt pas d'accord,Pas du tout d'accord,No rep.,Question
Political similarity,LR,397.5368,0.3919828302687952,0.5518953213891141,0.08019522,0.31178749,0.3623091,0.18958602,0.05612230000000001,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Political similarity,Radical right,1008.8,0.6909077121332277,0.23836379857256146,0.3110113,0.37989711,0.15939859,0.0789653,0.07072817,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Political similarity,Debout la France,86.14185,0.7612693481739712,0.14379816546777205,0.39856639000000005,0.36263547,0.11216259,0.03163555,0.095,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Political similarity,Reconquete,205.4045,0.5940697501758725,0.335,0.27906990000000004,0.3149999,0.18685233,0.14809491,0.07098296,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Political similarity,RN,717.2537,0.7101904110079879,0.22206201236745102,0.30983179,0.4003582,0.15720951,0.06485249,0.06774826,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Political similarity,No preference,1860.95,0.5582299363228458,0.2824197318573846,0.17939273,0.37990120000000005,0.2049999,0.07635503,0.15935114,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Total-left,1649.278,0.7032750088220421,0.23782424794364562,0.2836999,0.41957541,0.18846404,0.04936025,0.05890056,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Very Left,217.9165,0.8997735371116918,0.0849999,0.5340659,0.36540276,0.08172065999999999,0.00381068,0.015,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Left,1431.362,0.6733591502359291,0.26100993319649396,0.24499990000000002,0.42835971,0.20471502000000003,0.05629487,0.0656305,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Center,776.1196,0.39721635686046325,0.5263188817805916,0.08725448999999999,0.30996176,0.34040345000000005,0.18738040000000003,0.07499990000000001,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Total-right,1622.94,0.529187400643277,0.40657793880242027,0.17920767,0.34997997,0.26646105,0.1401167,0.06423361,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Right,1193.119,0.4645625457309791,0.4664152527954043,0.12499990000000001,0.33956376000000005,0.31069382,0.15572127,0.06902125,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Very Right,429.8207,0.708577320729318,0.24047841344076729,0.32964884999999994,0.37892824,0.14367742,0.09680097,0.05094387,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Both left and Right,200.4265,0.5595337941839028,0.3803308444741589,0.15435409,0.4051797,0.25644573,0.12388511000000002,0.06013581,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Politics,Neither left nor right,1673.316,0.5722436168661508,0.26861471473409687,0.21422433,0.3576292100000001,0.195,0.07400401,0.15914245,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Loss of job risk,High risk,556.2398,0.692549688102146,0.23859457737472223,0.34841718,0.34413215,0.17596821,0.06262635,0.06885595,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Loss of job risk,Low risk,1874.312,0.6449999,0.277751783054262,0.23055334,0.4145901,0.20841658,0.06933531,0.07710461,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
Loss of job risk,Zero risk,3478.817,0.5159906370470192,0.3805305079284136,0.16715406,0.34883669,0.25346248,0.12706857,0.10348000000000002,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Arthaud,24.07418,0.48182658765532205,0.34383164867920735,0.19809132,0.28307703000000006,0.23975089000000002,0.10408076,0.175,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Poutou,32.85668,0.7938808790176001,0.18645541789371295,0.37026687,0.42361401000000004,0.18645541999999998,0,0.01966371,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Roussel,98.04205,0.6606378589594974,0.2592119401828093,0.239868,0.42076966,0.20778441,0.05142747,0.08015008,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Melenchon,942.3053,0.7443908041268579,0.18756670476118517,0.32973613,0.41465436,0.16061907000000003,0.026947610000000004,0.0680423,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Hidalgo,75.31895,0.4709931564367268,0.47812177413519436,0.06753439,0.40345876,0.40267396,0.0754478,0.05088536,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Jadot,198.8808,0.640287549124903,0.24334003081242633,0.15691424,0.48337331,0.21076739999999997,0.03257263,0.11637242,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Macron,1195.294,0.35935217611734016,0.5695502529084894,0.059369769999999995,0.29998226,0.35628565,0.21326493999999996,0.07109837,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Pecresse,205.1207,0.375,0.5649999,0.05653237,0.31669105,0.3418253,0.2249999,0.05995138,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Dupont-Aignan,88.56025,0.6805633452931761,0.265,0.3070408,0.37473963,0.1363413,0.12687837,0.054999900000000004,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Zemmour,303.4525,0.5803923184023859,0.35905850174244736,0.23795068,0.34244172999999994,0.21234456999999998,0.1467137,0.06054961,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Le Pen,993.0248,0.6949998999999999,0.24992215702971365,0.29401814,0.40105968000000003,0.18964108,0.0602811,0.055,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Lassalle,134.5409,0.5274597538741008,0.37791333341757044,0.15256164,0.375,0.2827425100000001,0.09506931,0.09462654,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Blank/Null/NA,96.61228,0.4885195753583292,0.3449999,0.16029308,0.32822639,0.24417807,0.10092694999999999,0.16637502,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Blank,63.86856,0.5411214844987894,0.3193563468473377,0.17061023,0.37051109,0.22839814,0.09095827,0.13952193,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
1st round vote,Null,19.09123,0.36920895091620604,0.4725100478072916,0.1609264,0.20828255000000004,0.29328388,0.17922612,0.15828132,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
2nd round vote,Macron,2287.563,0.44063966762882595,0.4792965264781779,0.09104195,0.34959789,0.32775556,0.15154175,0.08006516,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
2nd round vote,Le Pen,1619.66,0.695,0.2495522517071484,0.30875807,0.38668978,0.17877153,0.07078072,0.054999900000000004,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
2nd round vote,Blank/Null/NA,370.4173,0.6613913551013951,0.24738269513869895,0.26067846,0.4004956600000001,0.165,0.08259971,0.09122617,"q12v13b_i5. Etes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?
- La Constitution de la Cinquième République n'est plus adaptée, il faut la changer"
